Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
19051012,413,PPB150,ST,N,RÖRBÖJ 27MM 90 GR 280X280T-RÖD ( TRR2790 ),0,N,J,N
19051013,374,PPB150,ST,N,AVSLUTNINGSBYGEL RÄCKE BRYGGAT-RÖD ( TAB1100 ),0,N,J,N
19051015,176,PPB150,ST,N,RÄCKESRÖR 27 MM LÄNGD 1.5MSVART ( SRR2715 ),0,N,J,N
19051016,176,PPB150,ST,N,RÄCKESRÖR 27 MM LÄNGD 1.5MT-RÖD ( TRR2715 ),0,N,J,N
19051121,143,PPC210,KG,N,PERF.PLÅT GALV 2000X1000X1.0R5T7.5 (10.0KG/ST),8,N,J,N
19051122,242,PPC210,KG,N,PERF.PLÅT RF 2000X1000X1.0R3T5 1.4301 (10.9KG/ST),10,N,J,N
19051124,420,PPC210,KG,N,PERF.PLÅT ALU 2000X1000X1.5MMR3T5 (5.5KG/ST),5.5,N,J,N
19052559,560,PPC660,KVM,N,PLÅT PLF FORMAT 2000X1250X0.6SVART RAL9017 (1ST=2.5M2),125,N,J,N
19055043,1130,PPC670,KVM,N,PLÅT FORMAT PLX 2000X1250X0.6015 SVART G40 (1ST=2.5M2),125,N,J,N
19055044,601,PPC660,KVM,N,PLÅT FORMAT FAP 2000X1250X0.6015 SVART G40 (1ST=2.5M2),125,N,J,N
19055046,721,PPC690,KVM,N,PLÅT COIL PLX 1250X0.6 X 85 M015 SVART G40 (106.25M2),106.25,N,J,N
19055047,721,PPC690,KVM,N,PLÅT COIL PLX 670X0.6 X 80 M015 SVART G40 (53.6M2),53.6,N,J,N
19055048,571,PPC680,KVM,N,PLÅT COIL FAP 1250X0.6 X 85 M015 SVART G40 (106.25M2),106.25,N,J,N
19055096,102,PPC250,KG,N,RF PLÅT 1.4301 2B2000X1000X0.7 (1ST=11.2KG),11.2,N,J,N
19055098,136,PPC250,KG,N,RF PLÅT 1.4404 2B2000X1000X1.0 (1ST=16.0KG),16,N,J,N
19055099,122,PPC260,KG,N,RF PLÅT 1.4301 2B 1000X0.5(500KG) RULLE,0,N,J,N
19056473,9,PPB150,ST,N,GUMMILIST KLÄMMA GLASPAN. 65MMWELAND ( GL0065 ),0,N,J,N
19056478,37,PPB150,ST,N,SKARVBLECK LÅGLUT. SYSTEMZM WELAND ( LL0145 ),0,N,J,N
19056479,246,PPB150,ST,N,FÄSTE LÅG LÅGLUT. SYSTEM15 GR ZM WELAND ( LL1505 ),0,N,J,N
19056480,557,PPB150,ST,N,FÄSTE MITT ÖST VÄST SYSTEM15GR ZM WELAND ( LL1515 ),0,N,J,N
19056481,360,PPB150,ST,N,FÄSTE HÖG LÅGLUT. SYSTEM15GR ZM WELAND ( LL1530 ),0,N,J,N
19056495,24.38,PPB100,ST,N,VAGNSBULT M10X50 A2( 480092 ) CW,0,N,J,N
19056496,5.92,PPB100,ST,N,TÄTNINGSBRICKA 35MM EPDM( 470119 ) CW,0,N,J,N
19057654,641,PPC730,KVM,N,EMK GREENC 670X0.6 250KGFOLIE GRAFITGRÅ PL10 (53.6M2),107.2,N,J,N
19057655,641,PPC730,KVM,N,EMK GREENC 670X0.6 250KGFOLIE BLYERTSGRÅ PL18 (53.6M2),107.2,N,J,N
19057656,641,PPC730,KVM,N,EMK GREENC 670X0.6 250KGFOLIE GRÅ PL30 (53.6M2),107.2,N,J,N
19057657,641,PPC730,KVM,N,EMK GREENC 670X0.6 250KGFOLIE ÄRGGRÖN PL33 (53.6M2),107.2,N,J,N
19057658,641,PPC730,KVM,N,EMK GREENC 670X0.6 250KGFOLIE MÖRKBRUN PL56 (53.6M2),107.2,N,J,N
19057659,641,PPC730,KVM,N,EMK GREENC 670X0.6 250KGFOLIE ZINKGRÅ PL60 (53.6M2),107.2,N,J,N
19057660,641,PPC730,KVM,N,EMK GREENC 670X0.6 250KGFOLIE VARMVIT PL90 (53.6M2),107.2,N,J,N
19057661,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE GRAFITGRÅ PL10 (100.0M2),100,N,J,N
19057662,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE MÖRKSILVER PL15 (100.0M2,100,N,J,N
19057663,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE BLYERTSGRÅ PL18 (100.0M2,100,N,J,N
19057664,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE MÖRKGRÅ PL20 (100.0M2),100,N,J,N
19057665,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE MÖRKRÖD PL22 (100.0M2),100,N,J,N
19057666,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE GRÅ PL30 (100.0M2),100,N,J,N
19057667,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE ÄRGGRÖN PL33 (100.0M2),100,N,J,N
19057668,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE SILVERMET.PL45 (100.0M2),100,N,J,N
19057669,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE MÖRKBRUN PL56 (100.0M2),100,N,J,N
19057670,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE ZINKGRÅ PL60 (100.0M2),100,N,J,N
19057671,641,PPC730,KVM,N,EMK GREENC 1250X0.6 500KGFOLIE VARMVIT PL90 (100.0M2),100,N,J,N
19057674,641,PPC730,KVM,N,EMK GC GLOSSY 1250X0.6 500KGFOLIE SILVERMET.PL45 (100.0M2),100,N,J,N
19057676,552,PPC720,KVM,N,STD GREENC 1250X0.6 500KGFOLIE GRAFITGRÅ PL10 (100.0M2),100,N,J,N
19057677,552,PPC720,KVM,N,STD GREENC 1250X0.6 500KGFOLIE BLYERTSGRÅ PL18 (100.0M2,100,N,J,N
19057678,552,PPC720,KVM,N,STD GREENC 1250X0.6 500KGFOLIE GRÅ PL30 (100.0M2),100,N,J,N
19057679,552,PPC720,KVM,N,STD GREENC 1250X0.6 500KGFOLIE ÄRGGRÖN PL33 (100.0M2),100,N,J,N
19057680,552,PPC720,KVM,N,STD GREENC 1250X0.6 500KGFOLIE MÖRKBRUN PL56 (100.0M2),100,N,J,N
19057681,552,PPC720,KVM,N,STD GREENC 1250X0.6 500KGFOLIE ZINKGRÅ PL60 (100.0M2),100,N,J,N
19057682,552,PPC720,KVM,N,STD GC GLOSSY 1250X0.6 500KGFOLIE GRÅ PL30 (100.0M2),100,N,J,N
19057684,552,PPC720,KVM,N,STD GC GLOSSY 1250X0.6 500KGFOLIE MÖRKBRUN PL56 (100.0M2),100,N,J,N
19057685,552,PPC720,KVM,N,STD GC GLOSSY 1250X0.6 500KGFOLIE ZINKGRÅ PL60 (100.0M2),100,N,J,N
19057708,1380,PPC700,ST,N,STD GREENC 2000X1250X0.6FOLIE GRAFITGRÅ PL10,0,N,J,N
19057709,1380,PPC700,ST,N,STD GREENC 2000X1250X0.6FOLIE BLYERTSGRÅ PL18,0,N,J,N
19057710,1380,PPC700,ST,N,STD GREENC 2000X1250X0.6FOLIE GRÅ PL30,0,N,J,N
19057711,1380,PPC700,ST,N,STD GREENC 2000X1250X0.6FOLIE ÄRGGRÖN PL33,0,N,J,N
19057712,1380,PPC700,ST,N,STD GREENC 2000X1250X0.6FOLIE MÖRKBRUN PL56,0,N,J,N
19057713,1380,PPC700,ST,N,STD GREENC 2000X1250X0.6FOLIE ZINKGRÅ PL60,0,N,J,N
19057714,1725,PPC700,ST,N,STD GREENC 2500X1250X0.6FOLIE GRAFITGRÅ PL10,0,N,J,N
19057715,1725,PPC700,ST,N,STD GREENC 2500X1250X0.6FOLIE BLYERTSGRÅ PL18,0,N,J,N
19057716,1725,PPC700,ST,N,STD GREENC 2500X1250X0.6FOLIE GRÅ PL30,0,N,J,N
19057717,1725,PPC700,ST,N,STD GREENC 2500X1250X0.6FOLIE ÄRGGRÖN PL33,0,N,J,N
19057718,1725,PPC700,ST,N,STD GREENC 2500X1250X0.6FOLIE MÖRKBRUN PL56,0,N,J,N
19057719,1725,PPC700,ST,N,STD GREENC 2500X1250X0.6FOLIE ZINKGRÅ PL60,0,N,J,N
19057720,1380,PPC700,ST,N,STD GC GLOSSY 2000X1250X0.6FOLIE GRÅ PL30,0,N,J,N
19057722,1380,PPC700,ST,N,STD GC GLOSSY 2000X1250X0.6FOLIE MÖRKBRUN PL56,0,N,J,N
19057723,1380,PPC700,ST,N,STD GC GLOSSY 2000X1250X0.6FOLIE ZINKGRÅ PL60,0,N,J,N
19057724,1725,PPC700,ST,N,STD GC GLOSSY 2500X1250X0.6FOLIE GRÅ PL30,0,N,J,N
19057726,1725,PPC700,ST,N,STD GC GLOSSY 2500X1250X0.6FOLIE MÖRKBRUN PL56,0,N,J,N
19057727,1725,PPC700,ST,N,STD GC GLOSSY 2500X1250X0.6FOLIE ZINKGRÅ PL60,0,N,J,N
19058040,225.22,PPB100,ST,N,GB/NT KONSOL BTG HÖG T-RÖD( 520073 ) CW,0,N,J,N
19058536,1327.12,PPB100,ST,N,GÅNGBRYGGA 2.4M M-RÖD( 330000 ) CW,0,N,J,N
19058537,1327.12,PPB100,ST,N,GÅNGBRYGGA 2.4M GRÅ( 200288 ) CW,0,N,J,N
19058538,803.76,PPB100,ST,N,GÅNGBRYGGA 1.2M M-RÖD( 330012 ) CW,0,N,J,N
19058539,803.76,PPB100,ST,N,GÅNGBRYGGA 1.2M GRÅ( 200315 ) CW,0,N,J,N
19058540,5885.71,PPB100,ST,N,GÅNGBRYGGA HÖRN 90° 2X2.4MM-RÖD ( 330094 ) CW,0,N,J,N
19058541,5885.71,PPB100,ST,N,GÅNGBRYGGA HÖRN 90° 2X2.4MT-RÖD ( 530094 ) CW,0,N,J,N
19058542,5885.71,PPB100,ST,N,GÅNGBRYGGA HÖRN 90° 2X2.4MGRÅ ( 201652 ) CW,0,N,J,N
19058543,85.27,PPB100,ST,N,SNEDSTAG GÅNGBRYGGA M-RÖD( 330065 ) CW,0,N,J,N
19058544,85.27,PPB100,ST,N,SNEDSTAG GÅNGBRYGGA GRÅ( 200351 ) CW,0,N,J,N
19058545,97.21,PPB100,ST,N,FÄSTPLÅT FASADSTEGE M-RÖD( 310002 ) CW,0,N,J,N
19058546,97.21,PPB100,ST,N,FÄSTPLÅT FASADSTEGE GRÅ( 200009 ) CW,0,N,J,N
19058547,173.3,PPB100,ST,N,BANDFÄSTE BTG LTG PANNORM-RÖD ( 310020 ) CW,0,N,J,N
19058548,173.3,PPB100,ST,N,BANDFÄSTE BTG LTG PANNOR GRÅ( 200018 ) CW,0,N,J,N
19058549,147.9,PPB100,ST,N,FÄSTE FÖR PROFILERAD PLÅTM-RÖD ( 310094 ) CW,0,N,J,N
19058550,147.9,PPB100,ST,N,FÄSTE FÖR PROFILERAD PLÅTGRÅ ( 200063 ) CW,0,N,J,N
19058551,273.46,PPB100,ST,N,FALSFÄSTE GB/NT M-RÖD( 310174 ) CW,0,N,J,N
19058552,273.46,PPB100,ST,N,FALSFÄSTE GB/NT GRÅ( 200099 ) CW,0,N,J,N
19058553,486.44,PPB100,ST,N,FALSFÄSTE SNEDFALS M-RÖD( 310251 ) CW,0,N,J,N
19058554,486.44,PPB100,ST,N,FALSFÄSTE SNEDFALS GRÅ( 200144 ) CW,0,N,J,N
19058555,333.13,PPB100,ST,N,FALSFÄSTE KLICKTAK M-RÖD( 310290 ) CW,0,N,J,N
19058556,333.13,PPB100,ST,N,FALSFÄSTE KLICKTAK GRÅ( 200162 ) CW,0,N,J,N
19058564,865.47,PPB100,ST,N,RÄNNDALSPLÅT 180MM SVART( 610274 ) CW,0,N,J,N
19058565,865.47,PPB100,ST,N,RÄNNDALSPLÅT 180MM M-RÖD( 310274 ) CW,0,N,J,N
19058566,865.47,PPB100,ST,N,RÄNNDALSPLÅT 180MM GRÅ( 200153 ) CW,0,N,J,N
19058567,75.58,PPB100,ST,N,NT LÅSSATS M-RÖD( 320010P ) CW,0,N,J,N
19058568,75.58,PPB100,ST,N,NT LÅSSATS GRÅ( 200189 ) CW,0,N,J,N
19058569,216.75,PPB100,ST,N,NT RÖR 2.4M M-RÖD( 320014 ) CW,0,N,J,N
19058570,216.75,PPB100,ST,N,NT RÖR 2.4M GRÅ( 200198 ) CW,0,N,J,N
19058571,225.62,PPB100,ST,N,RÖRVINKEL 90 GR M-RÖD( 320026 ) CW,0,N,J,N
19058572,225.62,PPB100,ST,N,RÖRVINKEL 90 GR GRÅ( 200207 ) CW,0,N,J,N
19058573,183.91,PPB100,ST,N,FÄSTÖGLA SLÄTA TAK M-RÖD( 320039 ) CW,0,N,J,N
19058574,183.91,PPB100,ST,N,FÄSTÖGLA SLÄTA TAK GRÅ( 200234 ) CW,0,N,J,N
19058575,37.43,PPB100,ST,N,ISSTOPP PLAST M-RÖD( 320053 ) CW,0,N,J,N
19058576,936.36,PPB100,ST,N,NOCKRÄCKE 1M KOMPL. M-RÖD BTG( 320062P ) CW,0,N,J,N
19058577,424.01,PPB100,ST,N,RÄCKE AVSLUTNINGSBYGEL M-RÖD( 330021 ) CW,0,N,J,N
19058578,424.01,PPB100,ST,N,RÄCKE AVSLUTNINGSBYGEL GRÅ( 200324 ) CW,0,N,J,N
19058579,1101.19,PPB100,ST,N,NOCKRÄCKE 1M KOMPL. ZMPROF. ( 420064P ) CW,0,N,J,N
19058580,1101.19,PPB100,ST,N,NOCKRÄCKE 1M KOMPL. SVARTPROF. ( 620064P ) CW,0,N,J,N
19058581,1101.19,PPB100,ST,N,NOCKRÄCKE 1M KOMPL. M-RÖDPROF. ( 320064P ) CW,0,N,J,N
19058582,1101.19,PPB100,ST,N,NOCKRÄCKE 1M KOMPL. T-RÖDPROF. ( 520064P ) CW,0,N,J,N
19058583,915.04,PPB100,ST,N,STÅNDARE SKYDDSRÄCKE SLÄTATAK M-RÖD ( 330030 ) CW,0,N,J,N
19058584,915.04,PPB100,ST,N,STÅNDARE SKYDDSRÄCKE SLÄTATAK GRÅ ( 201100 ) CW,0,N,J,N
19058585,1937.9,PPB100,ST,N,SKYDDSRÄCKE GRUNDSATS 3 SIDORM-RÖD ( 340060 ) CW,0,N,J,N
19058586,1937.9,PPB100,ST,N,SKYDDSRÄCKE GRUNDSATS 3 SIDORGRÅ ( 200360 ) CW,0,N,J,N
19058587,469.71,PPB100,ST,N,STÅNDARE RÄCKE TAKLUCKA M-RÖDKOMPLETT ( 340070 ) CW,0,N,J,N
19058589,469.71,PPB100,ST,N,STÅNDARE RÄCKE TAKLUCKA GRÅKOMPLETT ( 200378 ) CW,0,N,J,N
19058590,861.9,PPB100,ST,N,PÅBYGGNADSSATS TAKFÖNSTERM-RÖD ( 340062 ) CW,0,N,J,N
19058591,861.9,PPB100,ST,N,PÅBYGGNADSSATS TAKFÖNSTERT-RÖD ( 540062 ) CW,0,N,J,N
19058592,861.9,PPB100,ST,N,PÅBYGGNADSSATS TAKFÖNSTERZM ( 440062 ) CW,0,N,J,N
19058593,861.9,PPB100,ST,N,PÅBYGGNADSSATS TAKFÖNSTERGRÅ ( 200369 ) CW,0,N,J,N
19058594,736.85,PPB100,ST,N,STÅNDARE SKYDDSRÄCKE GB/TS1.1M M-RÖD ( 100317 ) CW,0,N,J,N
19058595,736.85,PPB100,ST,N,STÅNDARE SKYDDSRÄCKE GB/TS1.1M GRÅ ( 100308 ) CW,0,N,J,N
19058596,646.27,PPB100,FRP,N,KOMBI STEGET M-RÖD 5-PACK( 350015 ) CW,0,N,J,N
19058597,646.27,PPB100,FRP,N,KOMBI STEGET GRÅ 5-PACK( 200423 ) CW,0,N,J,N
19058598,129.13,PPB100,ST,N,TAKSTEG 2-KUP BTG M-RÖDC-300 ( 350020 ) CW,0,N,J,N
19058599,129.13,PPB100,ST,N,TAKSTEG 2-KUP BTG GRÅC-300 ( 200432 ) CW,0,N,J,N
19058600,129.13,PPB100,ST,N,TAKSTEG 2-KUP LTG/1-KUP BTGM-RÖD C-240 ( 350022 ) CW,0,N,J,N
19058601,129.13,PPB100,ST,N,TAKSTEG 2-KUP LTG/1-KUP BTGGRÅ C-240 ( 200441 ) CW,0,N,J,N
19058602,129.13,PPB100,ST,N,TAKSTEG 1-KUP LTG M-RÖDC-220 ( 350023 ) CW,0,N,J,N
19058603,129.13,PPB100,ST,N,TAKSTEG 1-KUP LTG GRÅC-220 ( 200450 ) CW,0,N,J,N
19058604,197.57,PPB100,ST,N,TAKSTEG PROFILERADE PLÅTTAKM-RÖD ( 350050 ) CW,15,N,J,N
19058605,197.57,PPB100,ST,N,TAKSTEG PROFILERADE PLÅTTAKGRÅ ( 200468 ) CW,15,N,J,N
19058607,124.85,PPB100,ST,N,TRAPPSTEG TAKSTEGE M-RÖD( 370281 ) CW,0,N,J,N
19058608,124.85,PPB100,ST,N,TRAPPSTEG TAKSTEGE GRÅ( 201277 ) CW,0,N,J,N
19058609,157.9,PPB100,ST,N,STÖDSKENA ALLROUNDFÄSTE M-RÖD( 370009 ) CW,0,N,J,N
19058610,157.9,PPB100,ST,N,STÖDSKENA ALLROUNDFÄSTE GRÅ( 200513 ) CW,0,N,J,N
19058611,241.54,PPB100,ST,N,GLIDSKYDD STEGE INKL SKRUVM-RÖD ( 370101 ) CW,0,N,J,N
19058612,241.54,PPB100,ST,N,GLIDSKYDD STEGE INKL SKRUVGRÅ ( 200549 ) CW,0,N,J,N
19058613,349.76,PPB100,ST,N,GLIDSKYDD SLÄTA TAK INKL.SKRUVM-RÖD ( 670103 ) CW,0,N,J,N
19058614,349.76,PPB100,ST,N,GLIDSKYDD SLÄTA TAK INKL.SKRUVT-RÖD ( 570103 ) CW,0,N,J,N
19058615,349.76,PPB100,ST,N,GLIDSKYDD SLÄTA TAK INKL.SKRUVGRÅ ( 200567 ) CW,0,N,J,N
19058616,241.54,PPB100,ST,N,GLIDSKYDD VÄGG M-RÖD( 370106 ) CW,0,N,J,N
19058617,241.54,PPB100,ST,N,GLIDSKYDD VÄGG GRÅ( 200576 ) CW,0,N,J,N
19058618,444.21,PPB100,ST,N,GLIDSKYDD GÅNGBRYGGA I TAKFALLM-RÖD ( 370110 ) CW,0,N,J,N
19058619,444.21,PPB100,ST,N,GLIDSKYDD GÅNGBRYGGA I TAKFALLGRÅ ( 200585 ) CW,0,N,J,N
19058620,638.21,PPB100,ST,N,GLIDSKYDD MED FALSFÄSTE M-RÖD( 370300 ) CW,0,N,J,N
19058621,638.21,PPB100,ST,N,GLIDSKYDD MED FALSFÄSTE GRÅ( 200621 ) CW,0,N,J,N
19058623,444.21,PPB100,ST,N,GLIDSKYDD TAKSTEGE GRÅ( 200875 ) CW,0,N,J,N
19058624,310.79,PPB100,ST,N,KROKSATS FÖR UPPH AV STEGEM-RÖD ( 370135P ) CW,0,N,J,N
19058625,310.79,PPB100,ST,N,KROKSATS FÖR UPPH AV STEGEGRÅ ( 200603 ) CW,0,N,J,N
19058626,223.48,PPB100,ST,N,SKORSTENSBAND 1145MM M-RÖD( 390038 ) CW,0,N,J,N
19058627,223.48,PPB100,ST,N,SKORSTENSBAND 1145MM GRÅ( 200693 ) CW,0,N,J,N
19058628,130.76,PPB100,ST,N,VINKEL SÄKERHETSSKENA 15-45°( 490055 ) CW,0,N,J,N
19058629,269.69,PPB100,ST,N,STAGFÄSTE SVART( 690141 ) CW,0,N,J,N
19058630,269.69,PPB100,ST,N,STAGFÄSTE M-RÖD( 390141 ) CW,0,N,J,N
19058631,269.69,PPB100,ST,N,STAGFÄSTE T-RÖD( 590141 ) CW,0,N,J,N
19058632,866.59,PPB100,ST,N,SKIFFER PLÅT GB/NT ZM( 410139 ) CW,0,N,J,N
19058633,984.2,PPB100,ST,N,SKIFFER PLÅT STEGE ZMI TAKFALL ( 410164 ) CW,0,N,J,N
19058634,568.96,PPB100,ST,N,KONSOLSATS FASADSTEGE A-220M-RÖD ( 310106 ) CW,0,N,J,N
19058635,568.96,PPB100,ST,N,KONSOLSATS FASADSTEGE A-220GRÅ ( 200072 ) CW,0,N,J,N
19058636,726.95,PPB100,ST,N,KONSOLSATS FASADSTEGE A-400M-RÖD ( 310109 ) CW,0,N,J,N
19058637,726.95,PPB100,ST,N,KONSOLSATS FASADSTEGE A-400GRÅ ( 200081 ) CW,0,N,J,N
19058638,757.86,PPB100,ST,N,KONSOLSATS FASADSTEGE A-500M-RÖD ( 310232 ) CW,0,N,J,N
19058639,757.86,PPB100,ST,N,KONSOLSATS FASADSTEGE A-500GRÅ ( 200135 ) CW,0,N,J,N
19058640,896.99,PPB100,ST,N,KONSOLSATS FASADSTEGE A-600M-RÖD ( 310043 ) CW,0,N,J,N
19058641,896.99,PPB100,ST,N,KONSOLSATS FASADSTEGE A-600GRÅ ( 201263 ) CW,0,N,J,N
19058642,1123.02,PPB100,ST,N,KONSOLSATS FASADSTEGE A-800M-RÖD ( 310044 ) CW,0,N,J,N
19058643,1123.02,PPB100,ST,N,KONSOLSATS FASADSTEGE A-800GRÅ ( 201264 ) CW,0,N,J,N
19058644,1174.02,PPB100,ST,N,KONSOLSATS FASADSTEGE A-1000M-RÖD ( 310045 ) CW,0,N,J,N
19058645,1174.02,PPB100,ST,N,KONSOLSATS FASADSTEGE A-1000GRÅ ( 201265 ) CW,0,N,J,N
19058646,639.74,PPB100,ST,N,KONSOLSATS FASADSTEGE SKORSTENA-220 M-RÖD ( 310091 ) CW,0,N,J,N
19058647,639.74,PPB100,ST,N,KONSOLSATS FASADSTEGE SKORSTENA-220 GRÅ ( 200054 ) CW,0,N,J,N
19058649,206.65,PPB100,ST,N,DISTANSKONSOL TS/GB I TAKFALLM-RÖD ( 100416 ) CW,0,N,J,N
19058652,206.65,PPB100,ST,N,DISTANSKONSOL TS/GB I TAKFALLGRÅ ( 100415 ) CW,0,N,J,N
19058655,109.96,PPB100,ST,N,GB/NT KONSOL BTG M-RÖD( 320056 ) CW,0,N,J,N
19058656,109.96,PPB100,ST,N,GB/NT KONSOL BTG GRÅ( 200243 ) CW,0,N,J,N
19058657,109.96,PPB100,ST,N,GB/NT KONSOL LTG M-RÖD( 320057 ) CW,0,N,J,N
19058658,109.96,PPB100,ST,N,GB/NT KONSOL LTG GRÅ( 200252 ) CW,0,N,J,N
19058659,81.7,PPB100,ST,N,GB/NT KONSOL SLÄTA TAK M-RÖD( 320060 ) CW,0,N,J,N
19058660,81.7,PPB100,ST,N,GB/NT KONSOL SLÄTA TAK GRÅ( 200261 ) CW,0,N,J,N
19058661,81.7,PPB100,ST,N,TB KONSOL SLÄTA TAK (LÅG)M-RÖD ( 330008 ) CW,0,N,J,N
19058662,81.7,PPB100,ST,N,TB KONSOL SLÄTA TAK (LÅG)GRÅ  ( 200297 ) CW,0,N,J,N
19058663,225.22,PPB100,ST,N,GB/NT KONSOL BTG HÖG M-RÖD( 320073 ) CW,0,N,J,N
19058664,99.35,PPB100,ST,N,TB KONSOL ÖVERDEL M-RÖD( 330010 ) CW,0,N,J,N
19058665,99.35,PPB100,ST,N,TB KONSOL ÖVERDEL GRÅ( 200306 ) CW,0,N,J,N
19058666,1256.64,PPB100,ST,N,SB BRYGGKONSOL INKL SKRUVM-RÖD ( 390015 ) CW,0,N,J,N
19058667,1256.64,PPB100,ST,N,SB BRYGGKONSOL INKL SKRUVGRÅ ( 200666 ) CW,0,N,J,N
19058668,602.51,PPB100,ST,N,SNÖRÄCKE PROFILDURK 2.4MM-RÖD ( 320033 ) CW,0,N,J,N
19058669,602.51,PPB100,ST,N,SNÖRÄCKE PROFILDURK 2.4MGRÅ ( 200216 ) CW,0,N,J,N
19058670,398.41,PPB100,ST,N,SNÖRÄCKE PROFILDURK 1.2MM-RÖD ( 320038 ) CW,0,N,J,N
19058671,398.41,PPB100,ST,N,SNÖRÄCKE PROFILDURK 1.2MGRÅ ( 200225 ) CW,0,N,J,N
19058672,249.49,PPB100,ST,N,FALSFÄSTE SNÖGLIDHINDER M-RÖD( 320041 ) CW,0,N,J,N
19058673,249.49,PPB100,ST,N,FALSFÄSTE SNÖGLIDHINDER ZM( 420041 ) CW,0,N,J,N
19058674,249.49,PPB100,ST,N,FALSFÄSTE SNÖGLIDHINDER GRÅ( 202113 ) CW,0,N,J,N
19058675,228.79,PPB100,ST,N,SNÖGLIDHINDER KRATTAM-RÖD 1.2M ( 320210 ) CW,0,N,J,N
19058676,228.79,PPB100,ST,N,SNÖGLIDHINDER KRATTAT-RÖD 1.2M ( 520210 ) CW,0,N,J,N
19058677,228.79,PPB100,ST,N,SNÖGLIDHINDER KRATTAZM 1.2M ( 420210 ) CW,0,N,J,N
19058678,228.79,PPB100,ST,N,SNÖGLIDHINDER KRATTAGRÅ 1.2M ( 200270 ) CW,0,N,J,N
19058679,177.07,PPB100,ST,N,INFÄSTNINGSSATS TS/GBI TAKF PROF M-RÖD ( 310130P ),0,N,J,N
19058680,177.07,PPB100,ST,N,INFÄSTNINGSSATS TS/GBI TAKF PROF GRÅ ( 201266P ),0,N,J,N
19058681,266.93,PPB100,ST,N,ADAPTERSATS SKYDDSRÄCKETAKSTEGE M-RÖD ( 370230P ) CW,0,N,J,N
19058682,266.93,PPB100,ST,N,ADAPTERSATS SKYDDSRÄCKETAKSTEGE GRÅ ( 201272 ) CW,0,N,J,N
19058685,1165.55,PPB100,ST,N,TAK / FASADSTEGE 1.5M M-RÖD( 370270 ) CW,0,N,J,N
19058686,1165.55,PPB100,ST,N,TAK / FASADSTEGE 1.5M GRÅ( 201274 ) CW,0,N,J,N
19058687,1676.68,PPB100,ST,N,TAK / FASADSTEGE 2.4M M-RÖD( 370271 ) CW,0,N,J,N
19058688,1676.68,PPB100,ST,N,TAK / FASADSTEGE 2.4M GRÅ( 201275 ) CW,0,N,J,N
19058689,138.62,PPB100,ST,N,SKARVSATS TAK/FASADSTEGEM-RÖD ( 370285P ) CW,0,N,J,N
19058690,138.62,PPB100,ST,N,SKARVSATS TAK/FASADSTEGE GRÅ( 201279 ) CW,0,N,J,N
19058691,691.25,PPB100,PAR,N,HANDLEDARPAR FASADSTEGE1280MM M-RÖD ( 100332 ) CW,0,N,J,N
19058692,691.25,PPB100,PAR,N,HANDLEDARPAR FASADSTEGE1280MM GRÅ ( 100323 ) CW,0,N,J,N
19058693,544.17,PPB100,ST,N,STAGSATS HANDLEDARE JUSTERBARM-RÖD ( 390025 ) CW,0,N,J,N
19058694,544.17,PPB100,ST,N,STAGSATS HANDLEDARE JUSTERBARGRÅ ( 201285 ) CW,0,N,J,N
19058695,2239.41,PPB100,ST,N,LÅSBAR LUCKA RYGGSKYDD INK LÅSM-RÖD ( 390505 ) CW,0,N,J,N
19058696,2239.41,PPB100,ST,N,LÅSBAR LUCKA RYGGSKYDD INK LÅST-RÖD ( 590505 ) CW,0,N,J,N
19058697,2239.41,PPB100,ST,N,LÅSBAR LUCKA RYGGSKYDD INK LÅSGRÅ ( 201286 ) CW,0,N,J,N
19058698,373.52,PPB100,ST,N,RYGGSKYDDSBYGEL FASADSTEGEØ650MM M-RÖD ( 390506 ) CW,0,N,J,N
19058699,373.52,PPB100,ST,N,RYGGSKYDDSBYGEL FASADSTEGEØ650MM GRÅ ( 202095 ) CW,0,N,J,N
19058700,462.47,PPB100,ST,N,SKYDDSKORGSATS 900 M-RÖD5 PINNAR) (390004 ) CW,0,N,J,N
19058701,462.47,PPB100,ST,N,SKYDDSKORGSATS 900 GRÅ5 PINNAR ( 200648 ) CW,0,N,J,N
19058702,938.81,PPB100,ST,N,STÅPLATTA FASADSTEGE EX. SKRUV300X440MM M-RÖD ( 370411 ) CW,0,N,J,N
19058703,938.81,PPB100,ST,N,STÅPLATTA FASADSTEGE EX. SKRUV300X440MM T-RÖD ( 570411 ) CW,0,N,J,N
