Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
79162985,34500,BG0120,ST,N,"BASTUTUNNA ANITA 0,9 M2OBEHANDLAD",0,N,N,N
79162987,154500,BG0120,ST,N,"BASTU GRACE 9,0 M2 (INV. 8,2 MGRÅ RAL7012 + ANTRACIT RAL7016",0,N,N,N
79162989,76900,BG0120,ST,N,"BASTUTUNNA ANETTE 3,0+1,5 M2OBEHANDLAD",0,N,N,N
79162991,108300,BG0120,ST,N,"BASTU SANNA 13,5 M2 (INV. 12,8OBEHANDLAD",0,N,N,N
79162993,59200,BG0120,ST,N,"BASTUTUNNA ANITA 1,3+0,7 M2MED GLASVÄGG, OBEHANDLAD",0,N,N,N
79162995,85000,BG0120,ST,N,"BASTU SARAH 7,1 M2(INV. 3,8+2,1 M2), OBEHANDLAD",0,N,N,N
79162997,79600,BG0120,ST,N,"BASTU SANNA 7,4 M2 (INV. 6,8 MOBEHANDLAD",0,N,N,N
79162999,92000,BG0120,ST,N,"BASTU SANNA 13,5 M2 (INV. 6,8OBEHANDLAD",0,N,N,N
79163001,86800,BG0120,ST,N,"BASTU SANNA 10,5 M2 (INV. 4,1LJUSGRÅ RAL7042 + VIT RAL9016",0,N,N,N
79163003,109200,BG0120,ST,N,"BASTU GRACE 5,7 M2 (INV. 5,3 MGRÅ RAL7012 + ANTRACIT RAL7016",0,N,N,N
79163005,86800,BG0120,ST,N,"BASTU SANNA 10,5 M2 (INV. 4,1GRÅ RAL7012 + VIT RAL9016",0,N,N,N
79163007,130700,BG0120,ST,N,"BASTU GRACE 9,0 M2 (INV. 8,2 MOBEHANDLAD",0,N,N,N
79163009,86800,BG0120,ST,N,"BASTU SANNA 10,5 M2 (INV. 4,1LJUSGRÅ RAL7042, ANTRACIT 7016",0,N,N,N
79163011,86800,BG0120,ST,N,"BASTU SANNA 10,5 M2 (INV. 4,1GRÅ RAL7012 + ANTRACIT RAL7016",0,N,N,N
79163013,154500,BG0120,ST,N,"BASTU GRACE 9,0 M2 (INV. 8,2 MLJUSGRÅ RAL7042, ANTRACIT 7016",0,N,N,N
79163015,68600,BG0120,ST,N,"BASTU SANNA 4,4 M2 (INV. 4,1 MGRÅ RAL7012 + VIT RAL9016",0,N,N,N
79163017,93100,BG0120,ST,N,"BASTU GRACE 5,7 M2 (INV. 5,3 MOBEHANDLAD",0,N,N,N
79163019,68700,BG0120,ST,N,"BASTU SANNA 10,5 M2 (INV. 4,1OBEHANDLAD",0,N,N,N
79163021,109200,BG0120,ST,N,"BASTU GRACE 5,7 M2 (INV. 5,3 MLJUSGRÅ RAL7042, ANTRACIT 7016",0,N,N,N
79163023,68600,BG0120,ST,N,"BASTU SANNA 4,4 M2 (INV. 4,1 MGRÅ RAL7012 + ANTRACIT RAL7016",0,N,N,N
79163025,68600,BG0120,ST,N,"BASTU SANNA 4,4 M2 (INV. 4,1 MLJUSGRÅ RAL7042 + VIT RAL9016",0,N,N,N
79163027,54200,BG0120,ST,N,"BASTU SANNA 4,4 M2 (INV. 4,1 MOBEHANDLAD",0,N,N,N
79163029,68600,BG0120,ST,N,"BASTU SANNA 4,4 M2 (INV. 4,1 MLJUSGRÅ RAL7042, ANTRACIT 7016",0,N,N,N
79163031,122100,BG0120,ST,N,"BASTU SANNA 13,5 M2 (INV. 12,8OBEHANDLAD",0,N,N,N
79163033,56300,BG0120,ST,N,"BASTUTUNNA ANITA 1,6+0,7 M2OBEHANDLAD",0,N,N,N
79163035,67600,BG0120,ST,N,"BASTUTUNNA ANITA 1,6+0,7 M2MED GLASVÄGG, OBEHANDLAD",0,N,N,N
79182306,617,BG0280,ST,N,GRILLÖVERDRAG SVART REGNFRAKKVILJA SUNWIND,0,N,N,N
79337842,12950,BG0230,ST,N,MATGRUPP 4 STOLAR BEIGE/NATURHOLMSUND VENTURE DESIGN,0,N,N,N
79399717,5600,BH0140,ST,N,"LINER OVERLAY Ø550 X 132 CM, 0",0,N,N,N
79399719,5975,BH0140,ST,N,"LINER HANGING Ø350 X 120 CM, 0",0,N,N,N
79399723,5350,BH0140,ST,N,"LINER OVERLAY Ø550 X 120 CM, 0",0,N,N,N
79399725,5725,BH0140,ST,N,LINER OVERLAY 730 X 375 X 132,0,N,N,N
79399727,14950,BH0140,ST,N,LINER HANGING 600 X 320 X 150,0,N,N,N
79399729,2510,BH0140,ST,N,LINER OVERLAY 510 X 300 X 132,0,N,N,N
79399731,3490,BH0140,ST,N,"LINER OVERLAY Ø460 X 132 CM, 0",0,N,N,N
79399735,8725,BH0140,ST,N,LINER HANGING 800 X 400 X 120,0,N,N,N
79399737,3610,BH0140,ST,N,"LINER OVERLAY Ø460 X 120 CM, 0",0,N,N,N
79399739,4730,BH0140,ST,N,LINER OVERLAY 610 X 375 X 132,0,N,N,N
79399741,11200,BH0140,ST,N,LINER HANGING 500 X 300 X 150,0,N,N,N
79399743,23300,BH0140,ST,N,LINER HANGING 800 X 400 X 150,0,N,N,N
79399745,3490,BH0140,ST,N,"LINER OVERLAY Ø350 X 132 CM, 0",0,N,N,N
79399747,3710,BH0140,ST,N,LINER OVERLAY 610 X 375 X 120,0,N,N,N
79399749,7000,BH0140,ST,N,"LINER HANGING Ø420 X 120 CM, 0",0,N,N,N
79399751,9650,BH0140,ST,N,LINER HANGING 700 X 320 X 120,0,N,N,N
79399753,2740,BH0140,ST,N,"LINER OVERLAY Ø350 X 120 CM, 0",0,N,N,N
79399755,3460,BH0140,ST,N,LINER OVERLAY 500 X 300 X 120,0,N,N,N
79399757,9025,BH0140,ST,N,"LINER HANGING Ø420 X 150 CM, 0",0,N,N,N
79399759,18950,BH0140,ST,N,LINER HANGING 700 X 320 X 150,0,N,N,N
79400681,948,BH0140,ST,N,POOL COVER WINTER Ø350/360 CM,0,N,N,N
79400683,26500,BH0140,ST,N,"BASIC POOL RUND Ø460 X 120 CM,",0,N,N,N
79400685,1095,BH0140,ST,N,POOL COVER WINTER 610 X 375 CM,0,N,N,N
79400687,33100,BH0140,ST,N,BASIC POOL OVAL 500 X 300 X 12,0,N,N,N
79420732,2385,BH0150,ST,N,PUMP W/TIMER 250W,0,N,N,N
79420734,2590,BH0150,ST,N,PUMP M/TIMER 550W,0,N,N,N
79420736,2185,BH0150,ST,N,"PUMP 550W, 0.75HP",0,N,N,N
79420739,2475,BH0150,ST,N,PUMP M/TIMER 450W,0,N,N,N
79420741,2040,BH0150,ST,N,"PUMP 450W, 0.60HP",0,N,N,N
79425678,525,BH0150,ST,N,"POOLSLANG Ø38 MM 9,0 M",0,N,N,N
79425682,2155,BH0150,ST,N,BYPASS KIT,0,N,N,N
79425684,1630,BH0150,ST,N,SMART PLUG,0,N,N,N
79426976,8050,BH0150,ST,N,ZODIAC SPABOT OS0800,0,N,N,N
79426978,654,BH0150,ST,N,POOLDAMMSUGARE SPA & POOL,0,N,N,N
79426981,11100,BH0150,ST,N,"POOL ROBOT, BOTTEN, VATTENLINJ",0,N,N,N
79426985,2010,BH0150,ST,N,MINISPLASH POOLROBOT,0,N,N,N
79426987,15800,BH0150,ST,N,POOLROBOT ZODIAC SWEEPY ROBOTSWY 3520,0,N,N,N
79428741,12550,BH0150,ST,N,VARIABEL HASTIGHETSPUMP,0,N,N,N
79431001,390,BH0150,ST,N,SPARENGÖRINGSSATS,0,N,N,N
79438874,405,BH0150,ST,N,BYPASS-FORDELINGSVENTILPAKKE,0,N,N,N
79439085,1605,BH0150,ST,N,IQ BRIDGE ZB,0,N,N,N
79439087,3010,BH0150,ST,N,"POOL LAB 2.0, DIGITAL POOL TES",0,N,N,N
79439089,351,BH0150,ST,N,BATTERY FOR THE BLUE CONNECT,0,N,N,N
79439091,4790,BH0150,ST,N,BLUE CONNECT GO,0,N,N,N
79439093,2450,BH0150,ST,N,POOL AND SPA BATTERY CLEANER,0,N,N,N
79439828,974,BH0150,ST,N,SPA & POOL VACUUM AUTOMATISK P,0,N,N,N
79688620,22600,BG0210,ST,N,MATBORD 200-265 CM NATURBRUTUS BRAFAB,0,N,N,N
79688622,1445,BG0210,ST,N,TURIN MATSTOLTURIN MATSTOL NATUR,2,N,N,N
79688624,2625,BG0210,ST,N,SKULE DÄCKSTOLSKULE DÄCKSTOL BRUN,0,N,N,N
79688626,3760,BG0210,ST,N,KARMSTOL TEAK 4-PACK KEROSBRAFAB,4,N,N,N
79688628,20600,BG0210,ST,N,MATBORD Ø 180 CM NATUR/SVARTCIRCUS BRAFAB,0,N,N,N
79688745,229,BG0210,ST,N,SITTDYNA ANTRACIT DELIA BRAFAB,0,N,N,N
79688749,10850,BG0210,ST,N,PARASOLL 4X4 M ANTRACITMOZZO BRAFAB,0,N,N,N
79688751,1205,BG0210,ST,N,MÖBELSKYDD HAMMOCKMÖBELSKYDD HAMMOCK GRÅ,0,N,N,N
79688753,3360,BG0210,ST,N,KARMSTOL NATUR/BEIGE 2-PACKEADS BRAFAB,2,N,N,N
79688756,1545,BG0210,ST,N,MÖBELSKYDD HÖRNSOFFAMÖBELSKYDD HÖRNSOFFA ANDAS,0,N,N,N
79688758,1685,BG0210,ST,N,MÖBELSKYDD HÖRNSOFFAMÖBELSKYDD HÖRNSOFFA ANDAS,0,N,N,N
79688760,1745,BG0210,ST,N,MÖBELSKYDD MATGRUPPMÖBELSKYDD MATGRUPP ANDAS,0,N,N,N
79688762,18100,BG0210,ST,N,MATBORD 260-380 CM LJUSGRÅLOMMA XL BRAFAB,0,N,N,N
79688764,1790,BG0210,ST,N,MÖBELSKYDD MATGRUPPMÖBELSKYDD MATGRUPP ANDAS,0,N,N,N
79688766,15250,BG0210,ST,N,MATBORD 194-312 CM ANTRACITLOMMA BRAFAB,0,N,N,N
79688768,492,BG0210,ST,N,MÖBELSKYDD PARASOLLMÖBELSKYDD PARASOLL VATTENTÄT,0,N,N,N
79688770,15250,BG0210,ST,N,MATBORD 194-312 CM LJUSGRÅLOMMA BRAFAB,0,N,N,N
79688772,15250,BG0210,ST,N,MATBORD 194-312 CM SVARTLOMMA BRAFAB,0,N,N,N
79688774,1475,BG0210,ST,N,MÖBELSKYDD SOFFAMÖBELSKYDD SOFFA ANDAS,0,N,N,N
79688776,1475,BG0210,ST,N,KARMSTOL ANTRACIT ALUMINIUM6-PACK DELIA BRAFAB,6,N,N,N
79688778,1475,BG0210,ST,N,KARMSTOL SVART ALUMINIUM6-PACK DELIA BRAFAB,6,N,N,N
79688780,1475,BG0210,ST,N,KARMSTOL LJUSGRÅ ALUMINIUM6-PACK DELIA BRAFAB,6,N,N,N
79688782,1475,BG0210,ST,N,KARMSTOL VIT ALUMINIUM6-PACK DELIA BRAFAB,6,N,N,N
79765598,446,BH0180,ST,N,TERMOSFLASKA 850 ML RF/SVEXPLORER BLACK+BLUM BRIV,0,N,N,N
79765600,394,BH0180,ST,N,MATTERMOS 400 ML ROSTFRI/SVARTBLACK+BLUM BRIV,0,N,N,N
79765602,446,BH0180,ST,N,LUNCHBOX ROSTFRI/SVART 1000 MLBLACK+BLUM BRIV,0,N,N,N
79765604,394,BH0180,ST,N,MATTERMOS 400 ML ROSTFRI/OLIVBLACK+BLUM BRIV,0,N,N,N
79775399,352,BH0180,ST,N,TERMOSFLASKA 500 ML ROSTFRI/SVART BLACK+BLUM BRIV,0,N,N,N
80188471,498,BH0180,ST,N,MATTERMOS 550 ML ROSTFRI/GRÅBLACK+BLUM BRIV,0,N,N,N
80188563,184,BH0180,ST,N,VATTENRENINGSFILTER + FLASKA400 ML BRIV,0,N,N,N
821337,668,BD0100,ST,N,WOODS KERAMPLATTA,0,N,N,N
821338,1240,BD0100,ST,N,WOODS KERAMPLATTA,0,N,N,N
821366,192,BD0100,ST,N,WOODS NIPPEL,0,N,N,N
821620,258,BH0110,ST,N,ZODIAC RADIOKABEL TYP D,0,N,N,N
821622,104,BH0110,ST,N,ZODIAC BÄLTESCLIPS,0,N,N,N
821745,2610,GZRL,ST,N,SVB MIKROFON/ÖRONMUSSLA EARTUBE,0,N,N,N
821746,11950,GZRL,ST,N,SVB MOBILRADIO GPS/WIFI. MED DISPLAY,0,N,N,N
821747,2040,GZRL,ST,N,MOTOROLA MONOFON,0,N,N,N
821749,917,GZRL,ST,N,MOTOROLA DAMMSKYDD,0,N,N,N
82199124,23600,BG0140,ST,N,"LEKSTUGA TOM 4,0 M2 VITMÅLAD",0,N,N,N
82199126,15300,BG0140,ST,N,LEKSTUGA FELIX 2 M2 VITMÅLAD,0,N,N,N
82199128,25800,BG0140,ST,N,"LEKSTUGA OTTO 3,7 M2 VITMÅLAD",0,N,N,N
822032,1350,GZRL,ST,N,SVB MONOFON 3.5MM,0,N,N,N
822034,450,GZRL,ST,N,SVB ANTENN T60/T65,0,N,N,N
822035,2995,GZRL,ST,N,SVB MONOFON BLUETOOTH,0,N,N,N
822036,2610,GZRL,ST,N,SVB MIKROFON/ÖRONMUSSLA EARTUBE,0,N,N,N
822037,1185,GZRL,ST,N,SVB LADDARE 1-FACK,0,N,N,N
822038,8100,GZRL,ST,N,SVB APP,0,N,N,N
822039,2975,GZRL,ST,N,SVB SERVERMILJÖ,0,N,N,N
82240789,6300,BH0170,ST,N,KIKARE 8X 42 MM SVART GPOPASSION SD,0,N,N,N
82240792,3830,BH0170,ST,N,KIKARE 10X 36 MM GRÖN/SVARTGPO PASSION ED MONO,0,N,N,N
82240795,2420,BH0170,ST,N,KIKARE 8X 42 MM GRÖN BUSHNELLR3 ROOF,0,N,N,N
82312795,7650,BG0320,ST,N,INFRAVÄRMARE 1500 W IP67 230 VALUMINIUM IHT15S67 FRICO,0,N,N,N
82312797,7850,BG0320,ST,N,INFRAVÄRMARE 1650 W IP67 230 VALUMINIUM IHT165S67 FRICO,0,N,N,N
82312799,6700,BG0320,ST,N,INFRAVÄRMARE 1500 W IP44 230 VGRÅ IHT15G44 FRICO,0,N,N,N
82312801,11950,BG032B,ST,N,INFRAVÄRMARE 1500 W IP65 230 VGRÅ IHTBT15G65 FRICO,0,N,N,N
82312803,11950,BG032B,ST,N,INFRAVÄRMARE 1500 W IP65 230 VVIT IHTBT15W65 FRICO,0,N,N,N
82312805,12350,BG032B,ST,N,INFRAVÄRMARE 2000 W IP65 230 VGRÅ IHTBT20G65 FRICO,0,N,N,N
82312807,6700,BG0320,ST,N,INFRAVÄRMARE 1500 W IP44 230 VVIT IHT15W44 FRICO,0,N,N,N
82312809,24900,BG0320,ST,N,INFRAVÄRMARE 6000W IP67 3X400VALUMINIUM IHTM60S67 FRICO,0,N,N,N
82312811,7275,BG0320,ST,N,INFRAVÄRMARE 2000 W IP67 230 VVIT IHT20W67 FRICO,0,N,N,N
82312813,8050,BG0320,ST,N,INFRAVÄRMARE 2000 W IP67 230 VALUMINIUM IHT20S67 FRICO,0,N,N,N
82312815,7475,BG0320,ST,N,INFRAVÄRMARE 1500 W IP44 230 VALUMINIUM IHT15S44 FRICO,0,N,N,N
82312817,12350,BG032B,ST,N,INFRAVÄRMARE 2000 W IP65 230 VSVART IHTBT20B65 FRICO,0,N,N,N
82312819,7275,BG0320,ST,N,INFRAVÄRMARE 2000 W IP67 230 VGRÅ IHT20G67 FRICO,0,N,N,N
82312821,6700,BG0320,ST,N,INFRAVÄRMARE 1500 W IP44 230 VSVART IHT15B44 FRICO,0,N,N,N
82312823,15500,BG0320,ST,N,INFRAVÄRMARE 4000W IP67 2X230VALUMINIUM IHTM40S67 FRICO,0,N,N,N
82312825,15300,BG0320,ST,N,INFRAVÄRMARE 3300W IP67 2X230VALUMINIUM IHTM33S67 FRICO,0,N,N,N
82312827,11950,BG032B,ST,N,INFRAVÄRMARE 1500 W IP65 230 VSVART IHTBT15B65 FRICO,0,N,N,N
82312829,7275,BG0320,ST,N,INFRAVÄRMARE 1000 W IP44 230 VALUMINIUM IHT10S44 FRICO,0,N,N,N
82312831,12350,BG032B,ST,N,INFRAVÄRMARE 2000 W IP65 230 VVIT IHTBT20W65 FRICO,0,N,N,N
82312833,7275,BG0320,ST,N,INFRAVÄRMARE 2000 W IP67 230 VSVART IHT20B67 FRICO,0,N,N,N
82312873,12750,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VSVART/SVART IHRG22BB65 FRICO,0,N,N,N
82312875,12750,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VVIT/SILVER IHRG22WS65 FRICO,0,N,N,N
82312877,12150,BG032B,ST,N,INFRAVÄRMARE 1500 W IP65 230 VSVART/SILVER IHRGD15BS65 FRICO,0,N,N,N
82312879,19950,BG032B,ST,N,INFRAVÄRMARE 3000 W IP65 230 VVIT/SILVER IHRGD30WS65 FRICO,0,N,N,N
82312881,14950,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VSVART/SILVER IHRGD22BS65 FRICO,0,N,N,N
82312883,19950,BG032B,ST,N,INFRAVÄRMARE 3000 W IP65 230 VSVART/SILVER IHRGD30BS65 FRICO,0,N,N,N
82312885,13450,BG032B,ST,N,INFRAVÄRMARE 1800 W IP65 230 VSVART/SILVER IHRGD18BS65 FRICO,0,N,N,N
82312887,12750,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VSVART/SILVER IHRG22BS65 FRICO,0,N,N,N
82312889,14950,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VVIT/SILVER IHRGD22WS65 FRICO,0,N,N,N
82312891,21900,BG032B,ST,N,INFRAVÄRMARE 3000 W IP65 230 VSVART/SVART IHRGIO30BB65 FRICO,0,N,N,N
82312893,13450,BG032B,ST,N,INFRAVÄRMARE 1800 W IP65 230 VVIT/SILVER IHRGD18WS65 FRICO,0,N,N,N
82312895,12150,BG032B,ST,N,INFRAVÄRMARE 1500 W IP65 230 VSVART/SVART IHRGD15BB65 FRICO,0,N,N,N
82312897,16450,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VVIT/SILVER IHRGIO22WS65 FRICO,0,N,N,N
82312899,12150,BG032B,ST,N,INFRAVÄRMARE 1500 W IP65 230 VVIT/SILVER IHRGD15WS65 FRICO,0,N,N,N
82312901,19950,BG032B,ST,N,INFRAVÄRMARE 3000 W IP65 230 VSVART/SVART IHRGD30BB65 FRICO,0,N,N,N
82312903,16950,BG032B,ST,N,INFRAVÄRMARE 3000 W IP65 230 VSVART/SVART IHRG30BB65 FRICO,0,N,N,N
82312905,16450,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VSVART/SILVE IHRGIO22BS65 FRICO,0,N,N,N
82312907,21900,BG032B,ST,N,INFRAVÄRMARE 3000 W IP65 230 VSVART/SILVE IHRGIO30BS65 FRICO,0,N,N,N
82312909,14950,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VSVART/SVART IHRGD22BB65 FRICO,0,N,N,N
82312911,16450,BG032B,ST,N,INFRAVÄRMARE 2200 W IP65 230 VSVART/SVART IHRGIO22BB65 FRICO,0,N,N,N
82312913,13450,BG032B,ST,N,INFRAVÄRMARE 1800 W IP65 230 VSVART/SVART IHRGD18BB65 FRICO,0,N,N,N
82312915,9875,BG032B,ST,N,INFRAVÄRMARE 2000 W IP65 230 VSVART/SVART IHRG20BB65C FRICO,0,N,N,N
82312917,21900,BG032B,ST,N,INFRAVÄRMARE 3000 W IP65 230 VVIT/SILVER IHRGIO30WS65 FRICO,0,N,N,N
824439,1680,BH0110,ST,N,ZODIAC ANTENNPAKET 400MHZ,0,N,N,N
824611,372,BH0110,ST,N,ZODIAC ANTENN 155 MHZ TEAMPRO15 CM. SMA,0,N,N,N
824613,292,BH0110,ST,N,ZODIAC STUBBANTENN 80-86MHZ,0,N,N,N
824653,4700,BH0110,ST,N,ZODIAC FÖRARPAKET FÖR KOMRADIO,0,N,N,N
824654,3990,BH0100,ST,N,ZODIAC KRANFÖRARPAKET,0,N,N,N
824656,1470,BH0110,ST,N,HYTERA FORDONSHÅLLARE,0,N,N,N
824864,721,BH0110,ST,N,ZODIAC LI-ION BATTERI,0,N,N,N
824867,522,BH0110,ST,N,ZODIAC MONOFON JAKT TYP A,0,N,N,N
824868,654,BH0110,ST,N,ZODIAC FLEX-HEADSET TYP A,0,N,N,N
824872,372,BH0110,ST,N,ZODIAC ANTENN FÖR ZODIAC NEO &NEO BT. 31 MHZ,0,N,N,N
824875,903,BH0110,ST,N,ZODIAC RADIOKABEL,0,N,N,N
825013,21300,GZRL,ST,N,MOTOROLA KOMRADIO,0,N,N,N
825014,28200,GZRL,ST,N,MOTOROLA KOMRADIO UTAN LADDARE,0,N,N,N
825018,1485,GZRL,ST,N,SVB MONOFON,0,N,N,N
825019,2115,GZRL,ST,N,SVB FLEX-KABEL,0,N,N,N
825022,2610,GZRL,ST,N,SVB MIKROFON/ÖRONMUSSLA EARTUBE,0,N,N,N
825023,789,GZRL,ST,N,SVB ADAPTER,0,N,N,N
825025,2550,GZRL,ST,N,SVB FOTPEDAL,0,N,N,N
825026,2370,GZRL,ST,N,SVB MIKROFON/ÖRONMUSSLA D-BYGEL,0,N,N,N
825027,2610,GZRL,ST,N,SVB MIKROFON/ÖRONMUSSLA EARTUBE,0,N,N,N
825029,53300,GZRL,ST,N,MOTOROLA KOMRADIO,0,N,N,N
825032,2910,GZRL,ST,N,SVB HEADSET NACKBYGEL,0,N,N,N
825033,2610,GZRL,ST,N,SVB MIKROFON/ÖRONMUSSLA EARTUBE,0,N,N,N
825034,7350,GZRL,ST,N,SVB STRUPMIKROFON,0,N,N,N
825037,1795,GZRL,ST,N,SVB MONOFON,0,N,N,N
82555870,18400,BH0170,ST,N,KIKARE 10X 32 MM SVART GPORANGEGUIDE 3000,0,N,N,N
825649,241,BH0180,FRP,N,FIXPLUS SPÄNNBAND 3-PACK. 35 CM SVART,0,N,N,N
825656,347,BH0180,FRP,N,FIXPLUS SPÄNNBAND 3-PACK. 66 CM SVART,0,N,N,N
82778111,458,BG0280,ST,N,FÖRVARINGSVÄSKA STEKHÄLLSSET48SL MUURIKKA,0,N,N,N
82778112,1305,BG0280,ST,N,WOKPANNA 60 CM KALLVALSATSTÅL MUURIKKA,0,N,N,N
82778114,1650,BG0280,ST,N,WOKPANNA MED BEN Ø 43 CMMUURIKKA,0,N,N,N
82778116,849,BG0280,ST,N,STEKPANNA Ø 24 CMLÄTTVIKTSGJUTJÄRN MUURIKKA,0,N,N,N
82778117,294,BG0280,ST,N,SKÄRBRÄDA 38X30X2 CM MUURIKKA,0,N,N,N
82778119,564,BG0280,ST,N,SMÖRGÅSJÄRN 70 CM MUURIKKA,0,N,N,N
82778121,241,BG0280,ST,N,FÖRVARINGSPÅSE 58 CM MUURIKKA,0,N,N,N
83160485,7025,BH0130,ST,N,STEKBORD GAS 4 BRÄNNARE HM8722HÄLLMARK,0,N,N,N
83160487,5000,BH0130,ST,N,STEKBORD GAS 3 BRÄNNARE HM8721HÄLLMARK,0,N,N,N
832332,3250,GZRL,ST,N,MOTOROLA LADDARE 1-FACK,0,N,N,N
832335,448,GZRL,ST,N,MOTOROLA ANTENN,0,N,N,N
832353,2370,GZRL,ST,N,SVB LI-ION BATTERI 1800MAH,0,N,N,N
832356,5625,GZRL,ST,N,SVB HEADSET HJÄSSBYGEL,0,N,N,N
832655,1350,GZRL,ST,N,SVB MONOFON,0,N,N,N
83271723,3890,BG0200,ST,N,PLANTERINGSKÄRL 800X400X600 MMCORTEN KOMPLETT PLANTERA JABO,0,N,N,N
83271725,186,BG0190,ST,N,FÄSTE FÖR ÖVERLIGGARE ÖCKERÖGALV 70X70 MM JABO,0,N,N,N
83271727,3170,BG0200,ST,N,PÅBYGGNAD TILL PLANTERINGSLÅDA800X400X600 MM PLANTERA JABO,0,N,N,N
83271729,2755,BG0200,ST,N,PLANTERINGSKÄRL 400X400X600 MMCORTEN KOMPLETT PLANTERA JABO,0,N,N,N
83271731,587,BG0200,ST,N,HJUL TILL PLANTERA 6-PACK JABO,0,N,N,N
83271733,327,BG0190,ST,N,HYLLA ÖCKERÖ 500X150 MM GALVJABO,0,N,N,N
83271735,427,BG0200,ST,N,HJUL TILL PLANTERA 4-PACK JABO,0,N,N,N
83271737,4510,BG0200,ST,N,PLANTERINGSKÄRL 1200X400X600MMCORTEN KOMPLETT PLANTERA JABO,0,N,N,N
83271739,4030,BG0200,ST,N,PÅBYGGNAD TILL PLANTERINGSLÅDA1200X400X600 MM PLANTERA JABO,0,N,N,N
83271741,570,BG0200,ST,N,PLANTERA HYLLA400X400MM H=300MM,0,N,N,N
83271743,8025,BG0200,ST,N,PLANTERINGSKÄRL 1200X1200X600MM PLANTERA KOMPLETT HÖRN,0,N,N,N
832771,2040,GZRL,ST,N,SVB BATTERI T60/T65,0,N,N,N
833096,256,BD0100,ST,N,BILLADDARE,0,N,N,N
833371,522,BH0110,ST,N,ZODIAC SKOGSANTENN 31 MHZ. TNC,0,N,N,N
833418,258,BH0110,ST,N,ZODIAC ÖRONMUSSLA HELBYGEL TILL FLEX-HEADSET,0,N,N,N
833424,410,BH0110,ST,N,ZODIAC STUBBANTENN 444MHZ,0,N,N,N
833426,4710,BH0110,ST,N,ZODIAC KRANFÖRARPAKET,0,N,N,N
833428,1050,BH0110,ST,N,ZODIAC LI-ION BATTERI 2200MAH,0,N,N,N
833430,372,BH0110,ST,N,ZODIAC ANTENN FÖR ZODIAC ONE,0,N,N,N
83432553,809,BH0110,ST,N,BATTERI TILL ZODIAC D-SERIEN2000 MAH,0,N,N,N
83493938,1020,BH0180,ST,N,MERINOFILT SCHWEIZISK GRÅ205X140 CM BRIV,0,N,N,N
83493940,312,BH0180,ST,N,ULLFILT / ARMÉFILT GRÅ/RÖD205X140 CM BRIV,0,N,N,N
83500000,1020,BH0180,ST,N,MERINOFILT SVENSK FLAGGA GRÅ205X140 CM BRIV,0,N,N,N
83507251,499,BG0280,FRP,N,INFRARÖD TERMOMETER MUURIKKA,0,N,N,N
83507253,388,BG0280,ST,N,RYGGSÄCK TILL STEKHÄLL 38 CMMUURIKKA,0,N,N,N
83507255,78,BG0280,FRP,N,DROPPBRICKA TILL ELGRILL 5 STALUMINIUM MUURIKKA,0,N,N,N
83507317,8150,BG0280,ST,N,STEKHÄLLSSET GASOL / GRILLVAGN58WG MUURIKKA,0,N,N,N
83507319,388,BG0280,FRP,N,"PIZZASKÄRARE 37,5 CM MUURIKKA",0,N,N,N
83507321,499,BG0280,ST,N,RYGGSÄCK TILL STEKHÄLL 48 CMMUURIKKA,0,N,N,N
83507323,388,BG0280,FRP,N,PIZZABORSTE MUURIKKA,0,N,N,N
83507325,4530,BG0280,FRP,N,ELGRILL 2200 W SVART 48SLMUURIKKA,0,N,N,N
83507327,494,BG0280,FRP,N,"PIZZAVÄNDARE 64,5 CM MUURIKKA",0,N,N,N
83507329,439,BG0280,FRP,N,"SKYDDSÖVERDRAG PIZZAUGN 16""MUURIKKA",0,N,N,N
83507331,4920,BG0280,FRP,N,ELGRILL 2200 W SVART 48LLMUURIKKA,0,N,N,N
83507333,554,BG0280,ST,N,RYGGSÄCK TILL STEKHÄLL 58 CMMUURIKKA,0,N,N,N
83507335,7775,BG0280,FRP,N,"PIZZAUGN GASOL 16"" MUURIKKA",0,N,N,N
83507357,1290,BG0280,FRP,N,SKYDDSÖVERDRAG TILL GRILLVAGNSVART MUURIKKA,0,N,N,N
83507359,4920,BG0280,FRP,N,GRILLVAGN SVART MUURIKKA,0,N,N,N
83507361,439,BG0280,FRP,N,RENSLÅDA STEKHÄLL 48/58/78MUURIKKA,0,N,N,N
83507363,661,BG0280,FRP,N,GRILLMATTA Ø120 CM MUURIKKA,0,N,N,N
83507365,550,BG0280,FRP,N,RENSLÅDA STEKHÄLL 100/120MUURIKKA,0,N,N,N
83507367,2550,BG0280,ST,N,STEKHÄLL UTAN BEN Ø 78 CMMUURIKKA,0,N,N,N
