Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
19063280,2585,POG260,M,N,ARMAFLEX RAIL SD RA-19X028RÖRISOLERING 2M/ST,20,N,N,N
19063281,2790,POG260,M,N,ARMAFLEX RAIL SD RA-19X035RÖRISOLERING 2M/ST,20,N,N,N
19063282,2875,POG260,M,N,ARMAFLEX RAIL SD RA-19X042RÖRISOLERING 2M/ST,12,N,N,N
19063283,3050,POG260,M,N,ARMAFLEX RAIL SD RA-19X048RÖRISOLERING 2M/ST,12,N,N,N
19063284,3190,POG260,M,N,ARMAFLEX RAIL SD RA-19X054RÖRISOLERING 2M/ST,12,N,N,N
19063285,3260,POG260,M,N,ARMAFLEX RAIL SD RA-19X060RÖRISOLERING 2M/ST,8,N,N,N
19063286,3370,POG260,M,N,ARMAFLEX RAIL SD RA-19X064RÖRISOLERING 2M/ST,8,N,N,N
19063287,1850,POG910,ST,N,LIM FÖR ULTIMA ECO550AHU-ECO550/300G,6,N,N,N
19063288,614,POG910,ST,N,"ACTIVATOR FÖR ECO550ACT-ECO550/0,1",6,N,N,N
19063303,494,POH140,ST,N,DISTANS TECLIT HANGERS 60/20ROCKWOOL,0,N,N,N
19063304,545,POH140,ST,N,DISTANS TECLIT HANGERS 76/20ROCKWOOL,0,N,N,N
19063305,567,POH140,ST,N,DISTANS TECLIT HANGERS 89/20ROCKWOOL,0,N,N,N
19063306,455,POH140,ST,N,DISTANS TECLIT HANGERS 18/30ROCKWOOL,0,N,N,N
19063307,460,POH140,ST,N,DISTANS TECLIT HANGERS 22/30ROCKWOOL,0,N,N,N
19063308,498,POH140,ST,N,DISTANS TECLIT HANGERS 42/30ROCKWOOL,0,N,N,N
19063309,531,POH140,ST,N,DISTANS TECLIT HANGERS 48/30ROCKWOOL,0,N,N,N
19063310,603,POH140,ST,N,DISTANS TECLIT HANGERS 64/30ROCKWOOL,0,N,N,N
19063311,663,POH140,ST,N,DISTANS TECLIT HANGERS 89/30ROCKWOOL,0,N,N,N
19063312,751,POH140,ST,N,DISTANS TECLIT HANGERS 114/30ROCKWOOL,0,N,N,N
19065335,5875,POG92B,ST,N,ARMAFINISH HN FÄRG GRÅ 0.85LFÖR ARMAFLEX RAL7046,0,N,N,N
41110062,68,POF42B,ST,N,PLASTBÖJ 62 MM GRÅ 90 GR17/20-62W,10,N,N,N
41111323,1555,POF42B,ST,N,PLASTBÖJ 323 MM GRÅ  90 GR219/50-323,10,N,N,N
41112206,617,POF42B,ST,N,PLASTBÖJ 206 MM GRÅ  90 GR108/50-206,10,N,N,N
41112258,910,POF42B,ST,N,PLASTBÖJ 258 MM GRÅ  90 GR159/50-258,10,N,N,N
41112297,1310,POF42B,ST,N,PLASTBÖJ 297 MM GRÅ  90 GR194/50-297,10,N,N,N
41112388,2355,POF42B,ST,N,PLASTBÖJ 388 MM GRÅ  90 GR273/60-388,10,N,N,N
41113219,653,POF42B,ST,N,PLASTBÖJ 219 MM GRÅ  90 GR102/60-219,10,N,N,N
41113310,1430,POF42B,ST,N,PLASTBÖJ 310 MM GRÅ  90 GR194/60-310,10,N,N,N
41113401,2945,POF42B,ST,N,PLASTBÖJ 401 MM GRÅ  90 GR245/80-401,10,N,N,N
41113427,3410,POF42B,ST,N,PLASTBÖJ 427 MM GRÅ  90 GR273/80-427,10,N,N,N
41115336,1745,POF42B,ST,N,PLASTBÖJ 336 MM GRÅ  90 GR140/100-336,10,N,N,N
41115362,2160,POF42B,ST,N,PLASTBÖJ 362 MM GRÅ  90 GR168/100-362,10,N,N,N
41130245,653,POF42B,ST,N,PLASTBÖJ 245 MM GRÅ 45 GR,10,N,N,N
41130258,725,POF42B,ST,N,PLASTBÖJ 258 MM GRÅ 45 GR,10,N,N,N
41145252,108,POF49B,ST,N,T-STYCKE GRÅ  52/52,10,N,N,N
41150068,81.5,POF42B,ST,N,PLASTBÖJ 68 MM VIT 90 GRW 28/20 snappböj,10,N,N,N
41150120,176,POF42B,ST,N,PLASTBÖJ 120 MM VIT 90 GR3S,10,N,N,N
41150136,234,POF42B,ST,N,PLASTBÖJ 136 MM VIT90 GRW 35/50 snappböj,10,N,N,N
41150148,311,POF42B,ST,N,PLASTBÖJ 148 MM VIT 90 GR3S,10,N,N,N
41150160,377,POF42B,ST,N,PLASTBÖJ 160 MM VIT 90 GRW 60/50   42/60 snappböj,10,N,N,N
41150219,694,POF42B,ST,N,PLASTBÖJ 219 MM VIT 90 GR,10,N,N,N
41150232,737,POF42B,ST,N,PLASTBÖJ 232 MM VIT 90 GR,10,N,N,N
41150245,887,POF42B,ST,N,PLASTBÖJ 245 MM VIT 90 GR,10,N,N,N
41150271,1100,POF42B,ST,N,PLASTBÖJ 271 MM VIT 90 GR,10,N,N,N
41150284,1175,POF42B,ST,N,PLASTBÖJ 284 MM VIT 90 GR,10,N,N,N
41150297,1430,POF42B,ST,N,PLASTBÖJ 297 MM VIT 90 GR,10,N,N,N
41150310,1515,POF42B,ST,N,PLASTBÖJ 310 MM VIT 90 GR,10,N,N,N
41150323,1750,POF42B,ST,N,PLASTBÖJ 323 MM VIT 90 GR,10,N,N,N
41150375,2560,POF42B,ST,N,PLASTBÖJ 375 MM VIT 90 GR,10,N,N,N
41151067,84.5,POF42B,ST,N,PLASTBÖJ 67 MM VIT 45 GR27/20,10,N,N,N
41151088,130,POF42B,ST,N,PLASTBÖJ 88 MM VIT 45 GR48/20  27/30,10,N,N,N
41151122,210,POF42B,ST,N,PLASTBÖJ 122 MM VIT 45 GR60/30  21/50,10,N,N,N
41151136,266,POF42B,ST,N,PLASTBÖJ 136 MM VIT 45 GR76/30  34/50,10,N,N,N
41151219,595,POF42B,ST,N,PLASTBÖJ 219 MM VIT  45 GR,10,N,N,N
41151232,595,POF42B,ST,N,PLASTBÖJ 232 MM VIT  45 GR,10,N,N,N
41151245,653,POF42B,ST,N,PLASTBÖJ 245 MM VIT  45 GR,10,N,N,N
41151271,758,POF42B,ST,N,PLASTBÖJ 271 MM VIT  45 GR,10,N,N,N
41160150,293,POF350,M2,N,PLASTPLÅT DANMAT ALU-TEX1000MM 25M 0.35MM (25KVM/RLE),25,N,N,N
41161052,120,POF420,ST,N,PLASTBÖJ 52 MM ALU-TEX 90 GR12/20-52,0,N,N,N
41161062,146,POF420,ST,N,PLASTBÖJ 62 MM ALU-TEX 90 GR21/20-62,0,N,N,N
41161072,167,POF420,ST,N,PLASTBÖJ 72 MM ALU-TEX 90 GRW 21/25-72,0,N,N,N
41161082,192,POF420,ST,N,PLASTBÖJ 82 MM ALU-TEX 90 GR21/30-82,0,N,N,N
41161092,224,POF420,ST,N,PLASTBÖJ 92 MM ALU-TEX 90 GR34/30-92,0,N,N,N
41161102,334,POF420,ST,N,PLASTBÖJ 102 MM ALU-TEX 90 GR21/40-102 + W 21/40,0,N,N,N
41161108,368,POF420,ST,N,PLASTBÖJ 108MM ALU-TEX 90 GR27/40-108,0,N,N,N
41161115,400,POF420,ST,N,PLASTBÖJ 115 MM ALU-TEX 90 GR34/40-115,0,N,N,N
41161128,476,POF420,ST,N,PLASTBÖJ 128 MM ALU-TEX 90 GR48/40-128 + W 48/40,0,N,N,N
41161135,400,POF420,ST,N,PLASTBÖJ 135 MM ALU-TEX 90 GRW 54/40-135,0,N,N,N
41161141,503,POF420,ST,N,PLASTBÖJ 141 MM ALU-TEX 90 GRW 43/50-141,0,N,N,N
41161148,533,POF420,ST,N,PLASTBÖJ 148 MM ALU-TEX 90 GRW 48/50-148,0,N,N,N
41161154,704,POF420,ST,N,PLASTBÖJ 154 MM ALU-TEX 90 GR76/40-154,0,N,N,N
41161167,793,POF420,ST,N,PLASTBÖJ 167 MM ALU-TEX 90 GR48/60-167,0,N,N,N
41161180,882,POF420,ST,N,PLASTBÖJ 180 MM ALU-TEX 90 GR60/60-180,0,N,N,N
41161193,1015,POF420,ST,N,PLASTBÖJ 193 MM ALU-TEX 90 GR76/60-193,0,N,N,N
41161206,1145,POF420,ST,N,PLASTBÖJ 206 MM ALU-TEX 90 GR89/60-206,0,N,N,N
41161219,1565,POF420,ST,N,PLASTBÖJ 219 MM ALU-TEX 90 GR60/80-219,0,N,N,N
41161232,1390,POF420,ST,N,PLASTBÖJ 232 MM ALU-TEX 90 GR114/60-232,0,N,N,N
41161240,1550,POF420,ST,N,PLASTBÖJ 240 MM ALU-TEX 90 GR140/50-240,0,N,N,N
41161268,1990,POF420,ST,N,PLASTBÖJ 268 MM ALU-TEX 90 GR168/50-268,0,N,N,N
41161271,2270,POF420,ST,N,PLASTBÖJ 271 MM ALU-TEX 90 GR114/80-271,0,N,N,N
41161288,2280,POF420,ST,N,PLASTBÖJ 288 MM ALU-TEX 90 GR168/60-288,0,N,N,N
41165025,652,POF950,ST,N,TEJP ALU 2-LAGER 25MM 50M/RL,0,N,N,N
41165050,1305,POF950,ST,N,TEJP ALU 2-LAGER 50MM 50M/RL,0,N,N,N
41171052,122,POF420,ST,N,PLASTBÖJ 52 MM ALU-TEX 45 GR,0,N,N,N
41171062,146,POF420,ST,N,PLASTBÖJ 62 MM ALU-TEX 45 GR,0,N,N,N
41171072,172,POF420,ST,N,PLASTBÖJ 72 MM ALU-TEX 45 GR,0,N,N,N
41171082,220,POF420,ST,N,PLASTBÖJ 82 MM ALU-TEX 45 GR,0,N,N,N
41171092,227,POF420,ST,N,PLASTBÖJ 92 MM ALU-TEX 45 GR,0,N,N,N
41171102,319,POF420,ST,N,PLASTBÖJ 102 MM ALU-TEX 45 GR,0,N,N,N
41171108,346,POF420,ST,N,PLASTBÖJ 108 MM ALU-TEX 45 GR,0,N,N,N
41171115,368,POF420,ST,N,PLASTBÖJ 115 MM ALU-TEX 45 GR,0,N,N,N
41171128,436,POF420,ST,N,PLASTBÖJ 128 MM ALU-TEX 45 GR,0,N,N,N
41171136,515,POF420,ST,N,PLASTBÖJ 136 MM ALU-TEX 45 GR,0,N,N,N
41171141,517,POF420,ST,N,PLASTBÖJ 141 MM ALU-TEX 45 GR,0,N,N,N
41171154,604,POF420,ST,N,PLASTBÖJ 154 MM ALU-TEX 45 GR,0,N,N,N
41171167,700,POF420,ST,N,PLASTBÖJ 167 MM ALU-TEX 45 GR,0,N,N,N
41171193,905,POF420,ST,N,PLASTBÖJ 193 MM ALU-TEX 45 GR,0,N,N,N
41171219,1155,POF420,ST,N,PLASTBÖJ 219 MM ALU-TEX 45 GR,0,N,N,N
41171245,1270,POF420,ST,N,PLASTBÖJ 245 MM ALU-TEX 45 GR,0,N,N,N
41181010,1730,POF60B,ST,N,ISO..MANSCH.DANCAP MSTA DN10FÖR STAD-VENTILER,0,N,N,N
41181015,1730,POF60B,ST,N,ISO..MANSCH.DANCAP MSTA DN15FÖR STAD-VENTILER,0,N,N,N
41181020,1610,POF60B,ST,N,ISO..MANSCH.DANCAP MSTA DN20FÖR STAD-VENTILER,0,N,N,N
41181025,1850,POF60B,ST,N,ISO..MANSCH.DANCAP MSTA DN25FÖR STAD-VENTILER,0,N,N,N
41181032,2090,POF60B,ST,N,ISO..MANSCH.DANCAP MSTA DN32FÖR STAD-VENTILER,0,N,N,N
41181040,2415,POF60B,ST,N,ISO..MANSCH.DANCAP MSTA DN40FÖR STAD-VENTILER,0,N,N,N
41181050,2815,POF60B,ST,N,ISO..MANSCH.DANCAP MSTA DN50FÖR STAD-VENTILER,0,N,N,N
41181065,6750,POF60B,ST,N,ISO..MANSCH.DANCAP SF DN65FÖR STAD-VENTILER,0,N,N,N
41181080,8375,POF60B,ST,N,ISO..MANSCH.DANCAP SF DN80FÖR STAD-VENTILER,0,N,N,N
41181100,9650,POF60B,ST,N,ISO..MANSCH.DANCAP SF DN100FÖR STAD-VENTILER,0,N,N,N
41181150,21500,POF60B,ST,N,ISO..MANSCH.DANCAP STAF DN150FÖR STAD-VENTILER,0,N,N,N
41302525,630,POF950,ST,N,PVC TEJP VIT 25MM 25M/RLRAL NR 9003,0,N,N,N
41305525,1240,POF950,ST,N,PVC TEJP VIT 50MM 25M/RLRAL NR 9003,0,N,N,N
41403258,2605,POF15B,ST,N,OKATHERM BÖJ 258 MM140/60-258*,10,N,N,N
41915080,39200,POF72B,FRP,N,TEKNISK VÄV W950-2VEB=1000MM 50M2 STEFFCA,0,N,N,N
41917010,59300,POF72B,FRP,N,TEKNISK VÄV S1220-2VEB=920MM 46M2 STEFFCA,0,N,N,N
41917040,6900,POF72B,FRP,N,TEKNISK VÄV WG430-PT10B=1000MM 50M2 STEFFCA,0,N,N,N
41917080,8800,POF72B,FRP,N,TEKNISK VÄV WG430-1AFB=1000MM 50M2 STEFFCA,0,N,N,N
42000122,9250,POF80B,FRP,N,MADRASSBRICKA 25MM ROSTFRI1000ST/FRP,0,N,N,N
42000150V,5025,POI42B,FRP,N,SJ.LÅSBRICKA RFR 2.7-38MMSSRC150-12-1 (1000ST),0,N,N,N
42000151,1395,POI42B,FRP,N,SJ.LÅSBRICKA 3-38MMRC150-11 (1000ST),0,N,N,N
42000152,1395,POI42B,FRP,N,SJ.LÅSBRICKA 2.7-38MMRC150-12-1 (1000ST),0,N,N,N
42110062,65.5,POF42B,ST,N,PLASTBÖJ 62 MM SVART 90 GR17/20-62W,10,N,N,N
42111052,58,POF42B,ST,N,PLASTBÖJ 52 MM SVART 90 GR12-15/20-52,10,N,N,N
42111062,78.5,POF42B,ST,N,PLASTBÖJ 62 MM SVART 90 GR18-22/20-62,10,N,N,N
42111072,101,POF42B,ST,N,PLASTBÖJ 72 MM SVART 90 GR28-35/20-72,10,N,N,N
42111082,118,POF42B,ST,N,PLASTBÖJ 82 MM SVART 90 GR42/20-82,10,N,N,N
42111092,112,POF42B,ST,N,PLASTBÖJ 92 MM SVART 90 GR48/20-92,10,N,N,N
42111115,155,POF42B,ST,N,PLASTBÖJ 115 MM SVART 90 GR54-60/30-115,10,N,N,N
42111128,228,POF42B,ST,N,PLASTBÖJ 128 MM SVART 90 GR70/30-128,10,N,N,N
42111141,306,POF42B,ST,N,PLASTBÖJ 141 MM SVART 90 GR76/30-141,10,N,N,N
42111154,394,POF42B,ST,N,PLASTBÖJ 154 MM SVART 90 GR89/30-154,10,N,N,N
42112062,83,POF42B,ST,N,PLASTBÖJ 67 MM SVART 90 GRW27/20,10,N,N,N
42112072,89,POF42B,ST,N,PLASTBÖJ 72 MM SVART 90 GR12-15/30-72,10,N,N,N
42112077,89,POF42B,ST,N,PLASTBÖJ 77 MM SVART 90 GR18/30,10,N,N,N
42112082,102,POF42B,ST,N,PLASTBÖJ 82 MM SVART 90 GR22-28/30-82,10,N,N,N
42112092,121,POF42B,ST,N,PLASTBÖJ 92 MM SVART 90 GR35/30-92,10,N,N,N
42112102,139,POF42B,ST,N,PLASTBÖJ 102 MM SVART 90 GR42-48/30-102,10,N,N,N
42112141,294,POF42B,ST,N,PLASTBÖJ 141 MM SVART 90 GR60/40-141,10,N,N,N
42112154,375,POF42B,ST,N,PLASTBÖJ 154 MM SVART 90 GR70-76/40-154,10,N,N,N
42112167,445,POF42B,ST,N,PLASTBÖJ 167 MM SVART 90 GR89/40-167,10,N,N,N
42112206,636,POF42B,ST,N,PLASTBÖJ 206 MM SVART 90 GR108/50-206,10,N,N,N
42112219,575,POF42B,ST,N,PLASTBÖJ 219 MM SVART 90 GR114/50-219,10,N,N,N
42112232,758,POF42B,ST,N,PLASTBÖJ 232 MM SVART 90 GR133/50-232,10,N,N,N
42112245,739,POF42B,ST,N,PLASTBÖJ 245 MM SVART 90 GR140/50-245,10,N,N,N
42112258,938,POF42B,ST,N,PLASTBÖJ 258 MM SVART 90 GR159/50-258,10,N,N,N
42112271,1060,POF42B,ST,N,PLASTBÖJ 271 MM SVART 90 GR168/50-271,10,N,N,N
42112297,1350,POF42B,ST,N,PLASTBÖJ 297 MM SVART 90 GR194/50-297,10,N,N,N
42112388,2430,POF42B,ST,N,PLASTBÖJ 388 MM SVART 90 GR273/60-388,10,N,N,N
42113102,178,POF42B,ST,N,PLASTBÖJ 102 MM SVART 90 GR18-28/40-102,10,N,N,N
42113107,197,POF42B,ST,N,PLASTBÖJ 107MM SVART 90 GR48/30 28/40,10,N,N,N
42113115,213,POF42B,ST,N,PLASTBÖJ 115 MM SVART 90 GR35/40-115,10,N,N,N
42113128,255,POF42B,ST,N,PLASTBÖJ 128 MM SVART 90 GR42-54/40-128,10,N,N,N
42113154,337,POF42B,ST,N,PLASTBÖJ 154 MM SVART 90 GR60/50-154,10,N,N,N
42113167,429,POF42B,ST,N,PLASTBÖJ 167 MM SVART 90 GR70/50-167,10,N,N,N
42113180,455,POF42B,ST,N,PLASTBÖJ 180 MM SVART 90 GR76/50-180,10,N,N,N
42113193,515,POF42B,ST,N,PLASTBÖJ 193 MM SVART 90 GR89/50-193,10,N,N,N
42113219,674,POF42B,ST,N,PLASTBÖJ 219 MM SVART 90 GR102/60-219,10,N,N,N
42113232,738,POF42B,ST,N,PLASTBÖJ 232 MM SVART 90 GR108-114/60-232,10,N,N,N
42113258,881,POF42B,ST,N,PLASTBÖJ 258 MM SVART 90 GR133-140/60-258,10,N,N,N
42113284,1215,POF42B,ST,N,PLASTBÖJ 284 MM SVART 90 GR159-168/60-284,10,N,N,N
42113310,1475,POF42B,ST,N,PLASTBÖJ 310 MM SVART 90 GR194/60-310,10,N,N,N
42113375,2635,POF42B,ST,N,PLASTBÖJ 375 MM SVART 90 GR219/80-375,10,N,N,N
42113401,3040,POF42B,ST,N,PLASTBÖJ 401 MM SVART 90 GR245/80-401,10,N,N,N
42113427,3360,POF42B,ST,N,PLASTBÖJ 427 MM SVART 90 GR273/80-427,10,N,N,N
42114128,226,POF42B,ST,N,PLASTBÖJ 128 MM SVART 90 GR22-28/50-128,10,N,N,N
42114141,290,POF42B,ST,N,PLASTBÖJ 141 MM SVART 90 GR35-42/50-141,10,N,N,N
42114154,327,POF42B,ST,N,PLASTBÖJ 154 MM SVART 90 GR48/50-154,10,N,N,N
42114180,470,POF42B,ST,N,PLASTBÖJ 180 MM SVART 90 GR54-60/60-180,10,N,N,N
42114193,541,POF42B,ST,N,PLASTBÖJ 193 MM SVART 90 GR76/60-193,10,N,N,N
42114206,609,POF42B,ST,N,PLASTBÖJ 206 MM SVART 90 GR89/60-206,10,N,N,N
42114215,183,POF42B,ST,N,PLASTBÖJ 115 MM SVART 90 GR15-18/50-115,10,N,N,N
42114271,1205,POF42B,ST,N,PLASTBÖJ 271 MM SVART 90 GR114/80-271,10,N,N,N
42114297,1470,POF42B,ST,N,PLASTBÖJ 297 MM SVART 90 GR140/80-297,10,N,N,N
42114323,1805,POF42B,ST,N,PLASTBÖJ 323 MM SVART 90 GR168/80-323,10,N,N,N
42114349,2275,POF42B,ST,N,PLASTBÖJ 349 MM SVART 90 GR194/80-349,10,N,N,N
42114414,3020,POF42B,ST,N,PLASTBÖJ 414 MM SVART 90 GR219/100-414,10,N,N,N
42114466,3850,POF42B,ST,N,PLASTBÖJ 466 MM SVART 90 GR267/100-466,10,N,N,N
42115141,258,POF42B,ST,N,PLASTBÖJ 141 MM SVART 90 GR22/60-141,10,N,N,N
42115154,367,POF42B,ST,N,PLASTBÖJ 154 MM SVART 90 GR28-35/60-154,10,N,N,N
42115167,423,POF42B,ST,N,PLASTBÖJ 167 MM SVART 90 GR42-48/60-167,10,N,N,N
42115219,830,POF42B,ST,N,PLASTBÖJ 219 MM SVART 90 GR54-60/80-219,10,N,N,N
42115232,934,POF42B,ST,N,PLASTBÖJ 232 MM SVART 90 GR70-76/80-232,10,N,N,N
42115245,1025,POF42B,ST,N,PLASTBÖJ 245 MM SVART 90 GR89/80-245,10,N,N,N
42115310,1565,POF42B,ST,N,PLASTBÖJ 310 MM SVART 90 GR114/100-310,10,N,N,N
42115336,1795,POF42B,ST,N,PLASTBÖJ 336 MM SVART 90 GR140/100-336,10,N,N,N
42115362,2225,POF42B,ST,N,PLASTBÖJ 362 MM SVART 90 GR168/100-362,10,N,N,N
42115388,2625,POF42B,ST,N,PLASTBÖJ 388 MM SVART 90 GR194/100-388,10,N,N,N
42121052,62.5,POF42B,ST,N,PLASTBÖJ 52 MM SVART SNAPPBÖJ,10,N,N,N
42121062,75.5,POF42B,ST,N,PLASTBÖJ 62 MM SVART SNAPPBÖJ,10,N,N,N
42122072,86.5,POF42B,ST,N,PLASTBÖJ 72 MM SVART SNAPPBÖJ,10,N,N,N
42122082,101,POF42B,ST,N,PLASTBÖJ 82 MM SVART SNAPPBÖJ,10,N,N,N
42122092,118,POF42B,ST,N,PLASTBÖJ 92 MM SVART SNAPPBÖJ,10,N,N,N
42123102,175,POF42B,ST,N,PLASTBÖJ 102 MM SVART SNAPPBÖJ,10,N,N,N
42123115,209,POF42B,ST,N,PLASTBÖJ 115 MM SVART SNAPPBÖJ,10,N,N,N
42123128,251,POF42B,ST,N,PLASTBÖJ 128 MM SVART SNAPPBÖJ,10,N,N,N
42124154,370,POF42B,ST,N,PLASTBÖJ 154 MM SVART SNAPPBÖJ,10,N,N,N
42124180,465,POF42B,ST,N,PLASTBÖJ 180 MM SVART SNAPPBÖJ,10,N,N,N
42124193,531,POF42B,ST,N,PLASTBÖJ 193 MM SVART SNAPPBÖJ,10,N,N,N
42125141,289,POF42B,ST,N,PLASTBÖJ 141 MM SVART SNAPPBÖJ,10,N,N,N
42125167,416,POF42B,ST,N,PLASTBÖJ 167 MM SVART SNAPPBÖJ,10,N,N,N
42130052,65,POF42B,ST,N,PLASTBÖJ 52MM SVART 45 GR,10,N,N,N
42130062,78.5,POF42B,ST,N,PLASTBÖJ 62 MM SVART 45 GR,10,N,N,N
42130167,372,POF42B,ST,N,PLASTBÖJ 167 MM SVART 45 GR,10,N,N,N
42130180,423,POF42B,ST,N,PLASTBÖJ 180 MM SVART 45 GR,10,N,N,N
42130193,482,POF42B,ST,N,PLASTBÖJ 193 MM SVART 45 GR,10,N,N,N
42130206,549,POF42B,ST,N,PLASTBÖJ 206 MM SVART 45 GR,10,N,N,N
19047518,392,POH140,ST,N,DISTANS TECLIT HANGERS 15/20ROCKWOOL,0,N,N,N
19047519,487,POH140,ST,N,DISTANS TECLIT HANGERS 15/40ROCKWOOL,0,N,N,N
19047520,399,POH140,ST,N,DISTANS TECLIT HANGERS 18/20ROCKWOOL,0,N,N,N
19047521,493,POH140,ST,N,DISTANS TECLIT HANGERS 18/40ROCKWOOL,0,N,N,N
19047522,406,POH140,ST,N,DISTANS TECLIT HANGERS 22/20ROCKWOOL,0,N,N,N
19047523,495,POH140,ST,N,DISTANS TECLIT HANGERS 22/40ROCKWOOL,0,N,N,N
19047524,422,POH140,ST,N,DISTANS TECLIT HANGERS 28/20ROCKWOOL,0,N,N,N
19047526,529,POH140,ST,N,DISTANS TECLIT HANGERS 28/40ROCKWOOL,0,N,N,N
19047527,453,POH140,ST,N,DISTANS TECLIT HANGERS 35/20ROCKWOOL,0,N,N,N
19047528,487,POH140,ST,N,DISTANS TECLIT HANGERS 35/30ROCKWOOL,0,N,N,N
19047529,539,POH140,ST,N,DISTANS TECLIT HANGERS 35/40ROCKWOOL,0,N,N,N
19047530,462,POH140,ST,N,DISTANS TECLIT HANGERS 42/20ROCKWOOL,0,N,N,N
19047531,570,POH140,ST,N,DISTANS TECLIT HANGERS 42/40ROCKWOOL,0,N,N,N
19047532,634,POH140,ST,N,DISTANS TECLIT HANGERS 42/50ROCKWOOL,0,N,N,N
19047533,471,POH140,ST,N,DISTANS TECLIT HANGERS 48/20ROCKWOOL,0,N,N,N
19047534,659,POH140,ST,N,DISTANS TECLIT HANGERS 48/50ROCKWOOL,0,N,N,N
19047535,487,POH140,ST,N,DISTANS TECLIT HANGERS 54/20ROCKWOOL,0,N,N,N
19047536,528,POH140,ST,N,DISTANS TECLIT HANGERS 54/30ROCKWOOL,0,N,N,N
19047537,706,POH140,ST,N,DISTANS TECLIT HANGERS 54/50ROCKWOOL,0,N,N,N
19047538,725,POH140,ST,N,DISTANS TECLIT HANGERS 54/60ROCKWOOL,0,N,N,N
19047539,615,POH140,ST,N,DISTANS TECLIT HANGERS 60/30ROCKWOOL,0,N,N,N
19047540,1615,POH140,ST,N,DISTANS TECLIT HANGERS 60/60ROCKWOOL,0,N,N,N
19047541,611,POH140,ST,N,DISTANS TECLIT HANGERS 70/30ROCKWOOL,0,N,N,N
19047542,650,POH140,ST,N,DISTANS TECLIT HANGERS 76/30ROCKWOOL,0,N,N,N
19047544,1970,POH140,ST,N,DISTANS TECLIT HANGERS 89/60ROCKWOOL,0,N,N,N
19047545,2060,POH140,ST,N,DISTANS TECLIT HANGERS 114/60ROCKWOOL,0,N,N,N
19047546,1765,POH10B,ST,N,TEJP TECLIT ALU 50000X75ROCKWOOL,0,N,N,N
19047547,2315,POH10B,ST,N,TEJP TECLIT ALU 50000X100ROCKWOOL,0,N,N,N
19054848,2030,POH45B,FRP,N,NÄTMATTA PROROX WM 950 30MM1000X6000 6.0M2/FRP(126M2/P),21,N,N,N
19054849,2235,POH45B,FRP,N,NÄTMATTA PROROX WM 950 40MM1000X5500 5.5M2/FRP(115.5M2/P),21,N,N,N
19054850,1795,POH450,FRP,N,NÄTMATTA PROROX WM 950 50MM1000X4000 4.0M2/FRP(84M2/P),21,N,N,N
19054851,1750,POH450,FRP,N,NÄTMATTA PROROX WM 950 60MM1000X3500 3.5M2/FRP(73.5M2/P),21,N,N,N
19054852,1885,POH450,FRP,N,NÄTMATTA PROROX WM 950 80MM1000X3000 3.0M2/FRP(63M2/P),21,N,N,N
19054853,1965,POH450,FRP,N,NÄTMATTA PROROX WM 950 100MM1000X2500 2.5M2/FRP(52.5/P),21,N,N,N
19054854,2165,POH45B,FRP,N,NÄTMATTA PROROX WM 960 30MM1000X6000 6.0M2/FRP(126M2/P),21,N,N,N
19054855,2145,POH45B,FRP,N,NÄTMATTA PROROX WM 960 40MM1000X5000 5.0M2/FRP(105M2/P),21,N,N,N
19054856,1915,POH450,FRP,N,NÄTMATTA PROROX WM 960 50MM1000X4000 4.0M2/FRP(84M2/P),21,N,N,N
19054857,1680,POH45B,FRP,N,NÄTMATTA PROROX WM 960 60MM1000X3000 3.0M2/FRP(63M2/P),21,N,N,N
19054858,1830,POH45B,FRP,N,NÄTMATTA PROROX WM 960 80MM1000X2500 2.5M2/FRP(52.5/P),21,N,N,N
19054859,1720,POH45B,FRP,N,NÄTMATTA PROROX WM 960 100MM1000X2000 2.0M2/FRP(42M2/P),21,N,N,N
19054860,1855,POH45B,FRP,N,NÄTMATTA PROROX WM 960 120MM1000X2000 2.0M2/FRP(42M2/P),21,N,N,N
19054861,23900,POH450,FRP,N,LÖSULL PROROX GR 903240KG/FRP (12SÄCK 20 KG/SÄCK),0,N,N,N
19055605,2190,POH45B,FRP,N,NÄTMATTA PROROX WM 962 50MM1000X4000 4.0M2/FP(84M2/P),21,N,N,N
19055606,1865,POH45B,FRP,N,NÄTMATTA PROROX WM 962 60MM1000X3000 3.0M2/FP(63M2/P),21,N,N,N
19055607,1945,POH45B,FRP,N,NÄTMATTA PROROX WM 962 80MM1000X2500 2.5M2/FP(52.5M2/P),21,N,N,N
19055608,1810,POH45B,FRP,N,NÄTMATTA PROROX WM 962 100MM1000X2000 2M2/FP(42M2/P),21,N,N,N
19058075,494,POH510,M2,N,BRANDSKIVA BD 918EI30 30X500X1000  (2.5M2/FP),80,N,N,N
19058077,737,POH510,M2,N,BRANDSKIVA SVART BD 907 ALBEI30 60X600X1000 (3.0M2/FP),48,N,N,N
19058131,325,POH480,M2,N,NÄTMATTA 660 GGV 30X900X6000(5.4M2/FP)(145.8M2/P) KNAUF,145.8,N,N,N
19058132,378,POH480,M2,N,NÄTMATTA 660 GGV 40X900X5000(4.5M2/FP)(121.5M2/P) KNAUF,121.5,N,N,N
