Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
102326,2370,CX165B,ST,N,FJÄDERGÅNGJÄRN ASSA2228-110 V Z,0,N,N,N
102965,745,CX400B,ST,N,SKÅPLÅSHUS ASSA 2593 FZ H450445,0,N,N,N
103049,457,CX400B,ST,N,SLUTBLECK ASSA DUBBELSID566Z 460660-57,0,N,N,N
103052,157,CX400B,ST,N,SLUTBLECK ASSA VINKEL 576-577Z450756-57,0,N,N,N
103103,64,CX675B,ST,N,FÖNSTERBÄNKSKONSOL HABO 658 Z120MM,0,N,N,N
105115,236,CX385A,ST,N,CYLINDERRING ASSA 8MM DC N,0,N,N,N
109799,3070,CX695B,ST,N,TORKMATTA KÅBEX SENIOR SVART690MM X 390MM,0,N,N,N
110684,3900,CX370B,ST,N,LÅSHUS ASSA 8561-50Z SYM469177 VÄNSTER,0,N,N,N
110969,341,CX400B,ST,N,"LÅSSTOLPE ASSA 9788,90001Z SYM 469112",0,N,N,N
111172,51.5,CX500B,ST,N,CYLINDERSKRUV ASSA 125MMM MIDJA,0,N,N,N
111875,343,CX400B,ST,N,LÅSSTOLPE ASSA 1498OSYM 468496,0,N,N,N
111876,341,CX400B,ST,N,LÅSSTOLPE ASSA 1498SYM  469115,0,N,N,N
111884,2965,CX370B,ST,N,LÅSHUS ASSA 5585-50Z SYM469175 VÄNSTER,0,N,N,N
112974,3220,CX370B,ST,N,LÅSHUS ASSA 6580-50Z SYM469179 VÄNSTER,0,N,N,N
112985,3220,CX370B,ST,N,LÅSHUS ASSA 6585-50Z SYM469329 VÄNSTER,0,N,N,N
113165,1365,CX385B,ST,N,CYLINDERSKYLT ASSA UTSIDA20MM CH,0,N,N,N
113243,343,CX400B,ST,N,"LÅSSTOLPE ASSA 560,562,564,1560 Z OSYM 468446",0,N,N,N
113389,839,CX143B,ST,N,STÅNG FIX 1195 L=1200MM,0,N,N,N
113756,62,CX485B,ST,N,ENVÄGSSKRUV ASSA 70MM CH,0,N,N,N
114210,356,CX400B,ST,N,SLUTBLECK ASSA ENKELSID566Z H 460661-57,0,N,N,N
120342,4890,CX370B,ST,N,LÅSHUS ASSA SMALPROFIL1361-28Z H 804094,0,N,N,N
120396,3550,CX370B,ST,N,LÅSHUS ASSA SMALPROFIL1398-28Z 803930 HÖGER,0,N,N,N
121488,36500,CX460B,ST,N,ELSLUTBLECK SOLID 5131/24VRÄTTVÄND,0,N,N,N
125602,72,CX293B,FRP,N,GOLVSKYDD M RÖRFÄSTE 109 26MMSB8,0,N,N,N
147123,2045,CX500B,PAR,N,TRYCKE ASSA 6638 N GDS/SB40-75 MM,0,N,N,N
147125,1740,CX500B,PAR,N,TRYCKE ASSA 6647 N GDS/SB40-75MM,0,N,N,N
147129,1550,CX500B,PAR,N,TRYCKE ASSA 6696 MP1 GDS/SB40-75 MM,0,N,N,N
147421,22800,CX100B,ST,N,GLIDSKENA DORMA G-EMR/K SILVERELEKTROMAGNET.GLIDSK. TS93,0,N,N,N
148324,5825,CX540B,ST,N,HYGIENSKÅP 717200LUTANDE SPEGEL 640X475,0,N,N,N
148426,2155,CX6950,ST,N,TORKMATTA KÅBE ORIGINAL588MMX394MM,0,N,N,N
148431,2925,CX695B,ST,N,TORKMATTA KÅBEX SENIOR GRÅ590MM X 390MM,0,N,N,N
148433,5775,CX695B,ST,N,TORKMATTA KÅBEX SENIOR GRÅ790MM X 590MM,0,N,N,N
148434,7225,CX695B,ST,N,TORKMATTA KÅBEX SENIOR GRÅ990MM X 590MM,0,N,N,N
148435,1550,CX695A,ST,N,RAM KÅBE 22 RS TILLDÖRRMATTA 588MM X 394MM,0,N,N,N
148436,1550,CX695A,ST,N,RAM KÅBE 22 RS TILLDÖRRMATTA 788MM X 494MM,0,N,N,N
148437,1550,CX695A,ST,N,RAM KÅBE 22 RS TILLDÖRRMATTA 788MM X 594MM,0,N,N,N
148450,606,CX135A,ST,N,FÖNSTERHÅLLARE FIX 220VIT,0,N,N,N
148875,891,CX500B,FRP,N,TRYCKE ASSA 640 MP140-75MM,0,N,N,N
148876,782,CX500B,PAR,N,TRYCKE ASSA 640 N58-75 MM STORPACK 20,20,N,N,N
152605,73,CX675B,ST,N,FÖNSTERBÄNKSKONSOL AH 8 100MMVIT,0,N,N,N
152606,75.5,CX675B,ST,N,FÖNSTERBÄNKSKONSOL AH 8 120MMVIT,0,N,N,N
152607,75.5,CX675A,ST,N,FÖNSTERBÄNKSKONSOL AH 8 140MMVIT,0,N,N,N
152663,7225,CX460B,ST,N,ELSLUTBLECK SOLID 24/12VIMPULS,0,N,N,N
152667,10350,CX460A,ST,N,ELSLUTBLECK SOLID 70/24VRÄTTVÄND,0,N,N,N
161357,6925,CX390A,ST,N,LÅSHUS 40B7-75 VÄNSTER FAS,0,N,N,N
163339,324,CX565B,ST,N,HANDDUKSHÄNGARE HABO 1804-2 VLSB,0,N,N,N
173327,883,CX165B,ST,N,HAKGÅNGJÄRN HABO 213SVART 700MM,0,N,N,N
173401,50,CX288B,ST,N,KOFFERTHANDTAG HABO 1708 Z100MM,0,N,N,N
173573,45.5,CX280B,ST,N,VÄGGBRICKA HABO 89 N,10,N,N,N
173712,1920,CX205B,ST,N,HATTHYLLA HABO 7000 VIT600MM,0,N,N,N
174560,376,CX400B,ST,N,SLUTBLECK ASSA PLANT 560-565Z464036-57 HÖGER,0,N,N,N
175027,11850,CU140B,ST,N,BRANDYTTERDÖRR Y10 10X21H 31EI2-15/EW60 M LÅS ASSA 310,0,N,N,N
175028,11850,CU140B,ST,N,BRANDYTTERDÖRR Y10 10X21V 31FZV EI2-15/EW60 M ASSA 310,0,N,N,N
175366,50,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP160MM MED KONOR,0,N,N,N
177667,470,CX3150,ST,N,"SKYLT ""PRIVAT PARKERING""35-6601 310X310MM",0,N,N,N
181033,3330,CX370B,ST,N,LÅSHUS ASSA 7787-50Z SYM353337 VÄNSTER,0,N,N,N
181038,754,CX400B,ST,N,SÄKERHETSSLUTBLECK ASSA Z353357-57 PLANT,0,N,N,N
186989,130,CX185B,ST,N,SVETSKONSOL DEJO 9038,0,N,N,N
186994,558,CX185B,ST,N,HÄNGRULLE DEJO 9231,0,N,N,N
186997,915,CX185B,ST,N,RIDÅRULLE DEJO 9732,0,N,N,N
191374,2405,CX695A,ST,N,FOTSKRAPA KÅBEXSM-GALLER 590MMX390MM,0,N,N,N
191926,173,CX360B,FRP,N,GARDINSTÅNG HABO C 1231-5 VIT900-1600MM (4180-1) SB,0,N,N,N
191936,129,CX360B,FRP,N,FINGERKROK HABO C 4183-54 FINGER (1048-1) SB10,0,N,N,N
193742,3420,CX2050,ST,N,HATTHYLLA ESSEM CLASSIC 301VIT/KROM L=1600 MM MONTERAD,0,N,N,N
193743,3820,CX2050,ST,N,HATTHYLLA ESSEM CLASSIC 301VIT/KROM L=1800 MM MONTERAD,0,N,N,N
195423,205,CX360B,FRP,N,RETURBÖJ HABO C 3165-5 90 GR180X180MM (9218-1) SB2,0,N,N,N
195907,37,CX606B,ST,N,TAKFÄSTE SG 1080-3603,0,N,N,N
195908,143,CX606B,ST,N,SIDOFÄSTE SG 1080-3618 NATUR,0,N,N,N
195910,1525,CX606B,ST,N,TAKHÄNGARE SG 1080-3639-600MMNATUR K-PACK,0,N,N,N
196544,4970,CX2700,ST,N,SITTBÄNK ESSEM NR 68FURU/VIT L=1000 MM,0,N,N,N
197227,924,CX165B,ST,N,SVETSGÅNGJÄRN SIAX 40 -120MMRFR STÅL,0,N,N,N
197231,456,CX165B,ST,N,SVETSGÅNGJÄRN 20- 90MMMÄSS SPRINT,0,N,N,N
199071,0.5,CA130B,ST,N,"NAJTRÅD ÖGLAD 250X1,40MMGULPL",0,N,N,N
200234,1915,CX2450,ST,J,INREDNINGSSATS ELFAMAX BREDD 644MM 200182,0,N,N,N
200235,2860,CX2450,ST,J,INREDNINGSSATS ELFAMAX BREDD 1253MM 200183,0,N,N,N
200236,3930,CX2450,ST,J,INREDNINGSSATS ELFAMAX BREDD 1856MM 200184,0,N,N,N
200237,5100,CX2450,ST,J,INREDNINGSSATS ELFAMAX BREDD 2471MM 200185,0,N,N,N
200238,6125,CX2450,ST,J,INREDNINGSSATS ELFAMAX BREDD 3080MM 200186,0,N,N,N
200239,7525,CX245B,ST,J,INREDNINGSSATS ELFAMAX BREDD 3689MM 200187,0,N,N,N
200240,8350,CX2450,ST,J,INREDNINGSSATS ELFAMAX BREDD 4298MM 200188,0,N,N,N
200241,9375,CX2450,ST,J,INREDNINGSSATS ELFAMAX BREDD 4907MM 200189,0,N,N,N
214070,8050,CX370B,ST,N,LÅSHUS ASSA MIKRO M38765-50Z SYM HÖGER,0,N,N,N
214071,8050,CX370B,ST,N,LÅSHUS ASSA MIKRO M38765-50Z SYM VÄNSTER,0,N,N,N
214505CX,3230,CX150A,ST,N,BREVINKAST SAMEFA 4S 50-54 MM4650 FN,0,N,N,N
214505HX,3460,CX150B,ST,N,BREVINKAST SAMEFA 4S 70-74 MM4670 FN,0,N,N,N
214505IX,3460,CX150B,ST,N,BREVINKAST SAMEFA 4S 75-79 MM4675 FN,0,N,N,N
214505JX,3510,CX150B,ST,N,BREVINKAST SAMEFA 4S 80-84 MM4680 FN,0,N,N,N
214560DX,527,CX150B,ST,N,BAKLUCKA 300X120 FÖR 21-4505D4855,0,N,N,N
214560X,527,CX150B,ST,N,BAKLUCKA 300X120 FÖR 21-4505A4840,0,N,N,N
214561X,576,CX150B,ST,N,BAKLUCKA 300X140 FÖR 21-4505E4860,0,N,N,N
214562I,584,CX150B,ST,N,BAKLUCKA 300X160 FÖR 21-4505I4875,0,N,N,N
214562JX,584,CX150B,ST,N,BAKLUCKA 300X160 FÖR 21-4505J4880,0,N,N,N
214570X,342,CX150B,ST,N,PANNÅ HABO 2 SVART200X43MM,0,N,N,N
214684X,3650,CX325B,ST,N,PORTTAVLA D 30TR 12/13MM NATUR30R 12/13 POST-IT SÄK LÅS,0,N,N,N
214686,3910,CX325B,ST,N,PORTTAVLA B 28TR 18/19MM NATUR28R 18/19MM POST-IT SÄK LÅS,0,N,N,N
215051,18900,CX460B,ST,N,ELSLUTBLECK SOLID 571/24VOMVÄND,0,N,N,N
215101SX,221,CX125B,ST,N,HANDTAGSSPÄRR HABO 2145 CH,0,N,N,N
215132VX,507,CX135B,ST,N,FÖNSTERHÅLLARE FIX 225 VIT,0,N,N,N
215256X,2175,CX375B,ST,N,INNERLÅSHUS FIX 1115TILL LÅSHUS FIX 700,0,N,N,N
215258X,1495,CX143B,ST,N,ÄNDKOLVAR FIX 1185 FJÄDRANDETILL LÅSHUS FIX 700,0,N,N,N
215265X,844,CX375B,ST,N,LÅSHUS FIX 590,0,N,N,N
215299X,95.5,CX125B,ST,N,VENT.BESLAG NR 11 VIT,0,N,N,N
215320X,448,CX135B,ST,N,FÖNSTERHANDTAG 2229 RAKT,0,N,N,N
215560W,9350,CU140B,ST,N,BRANDDÖRR S10 10X21HEI2-15/EW60 KARM 31 ASSA 310,0,N,N,N
215561W,9350,CU140B,ST,N,BRANDDÖRR S10 10X21VEI2-15/EW60 KARM 31 ASSA 310,0,N,N,N
215562,8950,CU140B,ST,N,BRANDDÖRR S10 9X21HEI2-15/EW60 KARM 31 ASSA 310,0,N,N,N
215563,8950,CU140B,ST,N,BRANDDÖRR S10 9X21VEI2-15/EW60 KARM 31 ASSA 310,0,N,N,N
229367,2425,CX205B,ST,N,HATTHYLLA ESSEM ANNAVIT/BOK L=500 MM,0,N,N,N
232273,6175,CX390A,ST,N,LÅSHUS FAS 981 SYM982.01 VÄNDBAR FALLKOLV,0,N,N,N
232757,59,CX185B,ST,N,BÄRPLATTA DEJO 36,0,N,N,N
248733,7175,CX370B,FRP,N,LÅSHUS ASSA 40B7 VÄNSTER7-TILLHÅLLARLÅS GDS/SB,0,N,N,N
250129,2570,CX435B,ST,N,HÄNGLÅS ASSA 2740 KL2LIKA LÅSNING 3 NYCKL,0,N,N,N
250486,1070,CX400B,FRP,N,SLUTBLECK ASSA/FAS 2411 HÖGERFÖR LÅSHUS 40B7 GDS/SB,0,N,N,N
250488,701,CX500B,FRP,N,NYCKELSKYLT ASSA 5311 CHGDS/SB,0,N,N,N
252005,330,CX385A,ST,N,CYLINDERRING ASSA 8MMPRION,0,N,N,N
252008,330,CX385A,ST,N,CYLINDERRING ASSA 16MMPRION,0,N,N,N
252009,358,CX385A,ST,N,CYLINDERRING ASSA 21MMPRION,0,N,N,N
253245,345,CX185B,ST,N,BÄRPLATTA DEJO 66,0,N,N,N
253250,2485,CX185B,ST,N,SKENKURVA 9010C 90GR,0,N,N,N
253251,3810,CX185B,ST,N,SKENKURVA DEJO 9030C 90GR,0,N,N,N
253252,4270,CX185B,ST,N,SKENKURVA DEJO 9040C 90GR,0,N,N,N
253255,1890,CX185B,ST,N,HÄNGRULLE 9245SMAX DÖRRVIKT 400KG,0,N,N,N
254249,50,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP180MM UTAN KONOR,0,N,N,N
254250,50,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP200MM UTAN KONOR,0,N,N,N
254254,55,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP400MM UTAN KONOR,0,N,N,N
254273,6325,CX5450,ST,N,BADRUMSSKÅP FILIP 2640X700X130MM FAGERSTA HYGIEN,0,N,N,N
256066,218,CX335A,ST,N,DÖRRSKYLT SS D-A3 220X31MMFÖR 2-RADIG 13MM TB,0,N,N,N
258745,8000,CX265A,ST,N,LÅDHURTS 5LÅD/353MM FLEXIMONTERAD,0,N,N,N
258747,9175,CX265B,ST,N,LÅDHURTS 6LÅD/353MM FLEXIMONTERAD,0,N,N,N
258748,9175,CX265B,ST,N,LÅDHURTS 6LÅD/360MM FLEXIMONTERAD,0,N,N,N
266302,269,CX125B,FRP,N,KAJUTHAKE HABO 7405 MP72MM SB,0,N,N,N
266347,1175,CX690A,ST,N,TRÖSKELLIST PLATINA SK16100X2000MM,0,N,N,N
266349,1180,CX690A,ST,N,TRÖSKELLIST GULD SK16100X2000MM,0,N,N,N
266352,1475,CX690A,ST,N,TRÖSKELLIST PLATINA SK18120X2000MM,0,N,N,N
266353,665,CX690A,ST,N,TRÖSKELLIST PLATINA SK16100X1000MM,0,N,N,N
266358,842,CX690A,ST,N,TRÖSKELLIST PLATINA OBORRAD120X1000MM,0,N,N,N
267602,373,CK180B,FRP,N,ROSTSKYDDSBRUK MAPEFERMAPEI 2 KG/SET 2-KOMP.,0,N,N,N
267604,899,CK155B,SÄ,N,PORSPACKEL MONOFINISH22KG/15.7L,40,N,N,N
267606,743,CK135B,SÄ,N,EXPANDERBRUK ZINKBOLTMAPEI 25 KG,0,N,N,N
267609,136,CK180B,ST,N,PRIMER G MAPEI1KG,0,N,N,N
267644,20200,CU135B,ST,N,BRANDDÖRR ROBUST A60 ID HÖ10X21 H ALUZINK B-KARM ASSA310,0,N,N,N
267645,20200,CU135B,ST,N,BRANDDÖRR ROBUST A60 ID VÄ10X21 V ALUZINK B-KARM ASSA310,0,N,N,N
267648,20200,CU135B,ST,N,BRANDDÖRR ROBUST A60 ID HÖ10X21 H ALUZINK C-KARM ASSA310,0,N,N,N
267649,20200,CU135B,ST,N,BRANDDÖRR ROBUST A60 ID VÄ10X21 V ALUZINK C-KARM ASSA310,0,N,N,N
267663,319,CK135B,SÄ,N,EXPANDERBRUK NONSET 120 FFMAPEI 25 KG FROSTFRI,0,N,N,N
267666,2820,CK135B,SET,J,"SNABBRUK MONTOCRYLMAPEI 13,9KG/SET 2-KOMP.",0,N,N,N
267670,1135,CK180B,FRP,J,"INJEKTERINGSMEDEL RESFOAM SMAPEI 2,5KG/SET 2-KOMP.",0,N,N,N
267671,822,CK180B,ST,N,INJEKTERING RESFOAM 1KM AKSMAPEI 1 KG,0,N,N,N
267673,320,CK155B,SÄ,N,AVJÄMNINGSMASSA UNIPLAN ECO20KG/11.7L FIBERFÖRSTÄRKT,0,N,N,N
267675,561,CK180B,ST,N,PRIMER G MAPEI5KG,0,N,N,N
267676,1040,CK180B,ST,N,PRIMER G MAPEI10KG,0,N,N,N
267677,2225,CK180B,ST,N,DAMMBINDARE CONCRETE SEALER10KG,0,N,N,N
267678,7300,CK180B,SÄ,N,ANTIUTVASKNINGSMEDEL RESCON TMAPEI 10 KG,0,N,N,N
267690,1910,CK180B,FRP,N,TILLSATSMEDEL ANTIFREEZE N33.25 KG FRYSPUNKTSSÄNKANDE,0,N,N,N
270098,2045,CX135A,ST,N,HANDTAG FIX 17-43 KROM,0,N,N,N
270145,326,CX245A,FRP,N,TVÄRSTAG ELFA 35 + PÅBYGGSATS2T 350MM VIT 213014,0,N,N,N
270151,409,CX385A,ST,N,DISTANSRING ASSA 25MM N,0,N,N,N
270170,42,CX485B,ST,N,TRYCKESSKRUV ASSA 65MM MPM MIDJA,0,N,N,N
270189,1470,CX500B,FRP,N,NYCKELSKYLT FAS 5320 CH5320.02 TILL 90003 LÅS,0,N,N,N
271132,30200,CU135B,ST,N,BRANDDÖRR PAR ROB A60 ID HÖ15X21H ALUZINK B-KARM ASSA310,0,N,N,N
271133,5325,CU170B,ST,N,BRANDLUCKA S81 A607X8H,0,N,N,N
271134,5850,CU170B,ST,N,BRANDLUCKA S81 A608X10H,0,N,N,N
271135,6700,CU170B,ST,N,BRANDLUCKA S81 A6010X13H,0,N,N,N
274501,865,CK180B,ST,N,EPOXYLIM MAPEPOXY LR1.25KG/SET,0,N,N,N
274577,1310,CX606B,ST,N,TAKHÄNGARE SG 1080-3639-300MMVIT K-PACK,0,N,N,N
276901,676,CX540B,ST,N,UTBYTESPUMP 101 971780TILL HYGIENSKÅP,0,N,N,N
276965,501,CX505B,FRP,N,TRYCKE HABO A640 CH1PP 38-70MM,0,N,N,N
276984,8075,CX105B,ST,N,DÖRRTILLSLUTARE ASSA 1500FÖRN BRANDKLASSAD,0,N,N,N
277400,6875,CX340B,ST,N,SÄKERHETSSKÅP LAPTOP LT 2043B435xDJ281xH200MM,0,N,N,N
277411,3230,CX700A,M2,N,"SKRAPMATTA JAGUAR 12MM GRÅ0,96 KVM/PKT",0,N,N,N
277413,4220,CX700A,M2,N,"SKRAPMATTA JAGUAR 16MM GRÅ0,96 KVM/PKT",0,N,N,N
277414,4220,CX700A,M2,N,"SKRAPMATTA JAGUAR 16MM SVART0,96 KVM/PKT",0,N,N,N
277415,4720,CX700A,M2,N,"SKRAPMATTA JAGUAR 20MM GRÅ0,96 KVM/PKT",0,N,N,N
277427,12900,CX460B,ST,N,ELSLUTBLECK 71/12VOMVÄND,0,N,N,N
277429,30100,CX460B,ST,N,ELSLUTBLECK 131/12VRÄTTVÄND,0,N,N,N
277430,30100,CX460B,ST,N,ELSLUTBLECK 131/24VRÄTTVÄND,0,N,N,N
277431,31000,CX460B,ST,N,ELSLUTBLECK 331/12VOMVÄND,0,N,N,N
277433,35000,CX460B,ST,N,ELSLUTBLECK 5331/12VRÄTTVÄND,0,N,N,N
277435,42000,CX460B,ST,N,ELSLUTBLECK 8131/12VRÄTTVÄND,0,N,N,N
277436,42000,CX460B,ST,N,ELSLUTBLECK 8131/24VRÄTTVÄND,0,N,N,N
277437,40500,CX460B,ST,N,ELSLUTBLECK 8331/12VOMVÄND,0,N,N,N
277438,40500,CX460B,ST,N,ELSLUTBLECK 8331/24VOMVÄND,0,N,N,N
277439,3200,CX460B,ST,N,MONTERINGSSTOLPE ASSA 830,0,N,N,N
277446,1380,CX700B,FRP,N,VÅTRUMSMATTA LAGUNE GRÅ1KVM=25 MODULER 20X20CM,0,N,N,N
277447,1380,CX700B,FRP,N,VÅTRUMSMATTA LAGUNE GRÖN1KVM=25 MODULER 20X20CM,0,N,N,N
277448,1380,CX700B,FRP,N,VÅTRUMSMATTA LAGUNE MÖRKBLÅ1KVM=25 MODULER 20X20CM,0,N,N,N
277449,1380,CX700B,FRP,N,VÅTRUMSMATTA LAGUNE BEIGE1KVM=25 MODULER 20X20CM,0,N,N,N
277496,3660,CX325B,ST,N,PORTTAVLA E 21TR 12/13MM NATUR21R 12/13 POST-IT SÄK.SKRUVLÅS,0,N,N,N
280303,6425,CX325B,ST,N,HYRESGÄSTREG. C 30TR 12/13 NAT30R 12/13MM CYL LÅS,0,N,N,N
280304,7225,CX325B,ST,N,HYRESGÄSTREG. D 39TR 12/13 NAT39R 12/13MM CYL LÅS,0,N,N,N
280305,7400,CX325B,ST,N,HYRESGÄSTREG. E 51TR 12/13 NAT51R 12/13 CYL LÅS,0,N,N,N
280306,7700,CX325B,ST,N,HYRESGÄSTREG. F 34TR 12/13 NAT34R 12/13 CYL LÅS,0,N,N,N
280307,2120,CX325B,ST,N,HISSTAVLA INFOSIGN A4 STÅENDENATUR MED FJÄDERSTÅLSLÅS,0,N,N,N
280308,2625,CX325B,ST,N,HISSTAVLA INFOSIGN A3 STÅENDENATUR MED FJÄDERSTÅLSLÅS,0,N,N,N
283571,66,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP150MM UTAN KONOR VATTENTÄT,0,N,N,N
283572,74.5,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP160MM UTAN KONOR VATTENTÄT,0,N,N,N
283573,74.5,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP180MM UTAN KONOR VATTENTÄT,0,N,N,N
283576,77,CA330B,ST,N,FORMSTAG 8MM M ÄNDKNOPP300MM UTAN KONOR VATTENTÄT,0,N,N,N
285515,257,CX143B,ST,N,FÖRHÖJNINGSBRICKA FIX 4548F2ST,0,N,N,N
285555,4290,CX425B,ST,N,SKIVBROMSLÅS ABUS 37/60 HB70GUL GRANIT QUICK,0,N,N,N
286067,455,CX335B,ST,N,DÖRRSKYLT SS D-A7 220X46.5MMFÖR 3-RADIG 13MM TB,0,N,N,N
286513,206,CX220B,FRP,N,KROK HABO 1366MCH1 SB,0,N,N,N
286514,206,CX220B,FRP,N,KROK HABO 1366CH SB,0,N,N,N
286522,3910,CX325B,ST,N,PORTTAVLA B 42TR 12/13MM NATUR42R 12/13MM POST-IT SÄK LÅS,0,N,N,N
286529,5650,CX325B,ST,N,HYRESGÄSTREG. B 14TR 18/19 NAT14R 18/19MM CYL LÅS,0,N,N,N
286530,6425,CX325B,ST,N,HYRESGÄSTREG. C 20TR 18/19 NAT20R 18/19MM CYL LÅS,0,N,N,N
286534,7225,CX325B,ST,N,HYRESGÄSTREG. D 26TR 18/19 NAT26R 18/19MM CYL LÅS,0,N,N,N
286535,7400,CX325B,ST,N,HYRESGÄSTREG. E 34TR 18/19 NAT34R 18/19MM CYL LÅS,0,N,N,N
286536,7700,CX325B,ST,N,HYRESGÄSTREG. F 22TR 18/19 NAT22R 18/19MM CYL LÅS,0,N,N,N
286538,5450,CX325B,ST,N,FASTIGHETSREG PAPYRUS A NATURREG. 1XA4 MAGN.RUBR HALVA,0,N,N,N
286539,6600,CX325B,ST,N,FASTIGHETSREG PAPYRUS B NATURREG. 1XA4 MAGN.RUBR HELA,0,N,N,N
286543,2415,CX325B,ST,N,HISSTAVLA B 14TR 18/19 NATUR14R 18/19MM SÄK.SKRUVLÅS,0,N,N,N
286552,4900,CX325B,ST,N,HYRESGÄSTREG. A 21TR 12/13 NAT21R 12/13MM CYL LÅS,0,J,N,N
286554,3860,CX325B,ST,N,PORTTAVLA C 20TR 18/19MM NATUR20R 18/19MM POST-IT SÄK LÅS,0,N,N,N
286555,3650,CX325B,ST,N,PORTTAVLA D 20TR 18/19MM NATUR20R 18/19 POST-IT SÄK LÅS,0,N,N,N
286556,3660,CX325B,ST,N,PORTTAVLA E 14TR 18/19MM NATUR14R 18/19 POST-IT SÄK.SKRUVLÅS,0,N,N,N
286558,1455,CX450B,ST,N,LÅSBOM 200MM FZV,0,N,N,N
286561,1940,CX450B,ST,N,LÅSBOM 800MM FZV,0,N,N,N
286562,2100,CX450B,ST,N,LÅSBOM 1000MM FZV,0,N,N,N
286582,143,CX220B,FRP,N,KLÄDKROK HABO 141 ALUM SVARTSB2,0,N,N,N
286583,156,CX220B,FRP,N,KLÄDKROK HABO 142 ALUM SVARTSB2,0,N,N,N
288007,566,CX690A,ST,N,"NIVÅLIST 32X4,5MM GULD KA22700MM",0,N,N,N
288009,1135,CX500B,PAR,N,TRYCKE ASSA 640 PRION40-75 MM PP,0,N,N,N
288033,649,CX660B,ST,N,INSPEKTIONSLUCKA THONIC 1-GIPSTC-ID 150X150MM,0,N,N,N
288038,1355,CX660B,ST,N,INSPEKTIONSLUCKA THONIC 1-GIPSTC-ID 600X600MM,0,N,N,N
288039,725,CX660B,ST,N,INSPEKTIONSLUCKA THONIC 2-GIPSTC-ID 150X150MM,0,N,N,N
288043,1500,CX660B,ST,N,INSPEKTIONSLUCKA THONIC 2-GIPSTC-ID 500X500MM,0,N,N,N
288045,1760,CX660B,ST,N,INSPEKTIONSLUCKA THONIC EI60TC-BD 150X150MM VIT,0,N,N,N
288049,3520,CX660B,ST,N,INSPEKTIONSLUCKA THONIC EI60TC-BD 500X500MM VIT,0,N,N,N
288088,729,CA180B,ST,N,COMBIFORM SKRUVVERKTYG 440MM,0,N,N,N
288092,856,CX105B,ST,N,VINKELFÄSTE ASSA 802 FÖRN,0,N,N,N
288095,422,CX385A,FRP,N,CYLINDERRING ASSA 21MM CH1FÖR OVALCYLINDER GDS/SB,0,N,N,N
294328,949,CX570B,ST,N,HÅLLARE FÖR FÖN HOMESMEDBO HK323 CH,0,N,N,N
294336,816,CX570B,ST,N,RESERVPAPPERSHÅLLARE HOMESMEDBO HS320 CH1,0,N,N,N
294338,1535,CX570B,ST,N,WC BORSTE VÄGGMONTERING HOMESMEDBO HS333 CH1,0,N,N,N
294339,801,CX570A,ST,N,TOALETTPAPPERSHÅLLARE HOMESMEDBO HS341 CH1,0,N,N,N
294341,413,CX570B,ST,N,HANDDUKSHÄ ENKELKROK PAR HOMESMEDBO HS3455 MCH1,0,N,N,N
294342,537,CX570B,ST,N,HANDDUKSHÄNG ENKELKROK HOMESMEDBO HS355 CH1,0,N,N,N
294346,167,CX570B,ST,N,HANDDUKSKROK DUBBEL BESLAGSBODSMEDBO B456K CH,0,N,N,N
294347,342,CX570B,ST,N,HANDDUKSKROK FYRKROK BESLAGSBOSMEDBO B459K CH,0,N,N,N
294349,175,CX570B,ST,N,HANDDUKSKROK DUBBEL BESLAGSBODSMEDBO B456KM CH1,0,N,N,N
294350,354,CX570B,ST,N,HANDDUKSKROK FYRKROK BESLAGSBOSMEDBO B459KM CH1,0,N,N,N
294359,7400,CX5450,ST,N,BADRUMSSKÅP SKÅFORM BASIC 11SPEGELSKJUTDÖRRAR 550X700MM,0,N,N,N
294360,7775,CX5450,ST,N,BADRUMSSKÅP SKÅFORM BASIC 18SPEGELSKJUTDÖRRAR 800X525MM,0,N,N,N
294372,413,CX505B,PAR,N,TRYCKE HABO A13122-19 RFRBORSTAT STÅL KOMBI PP 36-65MM,0,N,N,N
294374,413,CX505B,FRP,N,TRYCKE HABO A13164-19 RFRBORSTAT STÅL KOMBI PP 36-65MM,0,N,N,N
294385,821,CX505B,PAR,N,TRYCKE HABO COPENHAGEN BORSTADCH SB 38-70MM,0,N,N,N
294392,287,CX135B,ST,N,FÖNSTERHANDTAG HABO COPENHAGENHÖGER MATTKROM PP,0,N,N,N
294393,287,CX135B,ST,N,FÖNSTERHANDTAG HABO COPENHAGENVÄNSTER MATTKROM PP,0,N,N,N
295401,1815,CX135B,FRP,N,SÄKERHETSHANDTAG FIX 837S837S R CH 53MM GDS,0,N,N,N
