Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
19046862,14850,PNI80B,ST,N,BRAND/BRANDGAS. CU2 450X700ONE T 24V EI120S SWEGON,0,N,N,N
19046863,15000,PNI80B,ST,N,BRAND/BRANDGAS. CU2 450X750ONE T 24V EI120S SWEGON,0,N,N,N
19046864,16550,PNI80B,ST,N,BRAND/BRANDGAS. CU2 450X800ONE T 24V EI120S SWEGON,0,N,N,N
19046865,16700,PNI80B,ST,N,BRAND/BRANDGAS. CU2 450X850ONE T 24V EI120S SWEGON,0,N,N,N
19046866,17150,PNI80B,ST,N,BRAND/BRANDGAS. CU2 450X900ONE T 24V EI120S SWEGON,0,N,N,N
19046867,17300,PNI80B,ST,N,BRAND/BRANDGAS. CU2 450X950ONE T 24V EI120S SWEGON,0,N,N,N
19046868,17500,PNI80B,ST,N,BRAND/BRANDGAS. CU2 450X1000ONE T 24V EI120S SWEGON,0,N,N,N
19046869,13100,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X200ONE T 24V EI120S SWEGON,0,N,N,N
19046870,13250,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X250ONE T 24V EI120S SWEGON,0,N,N,N
19046871,13400,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X300ONE T 24V EI120S SWEGON,0,N,N,N
19046872,13600,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X350ONE T 24V EI120S SWEGON,0,N,N,N
19046873,14050,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X400ONE T 24V EI120S SWEGON,0,N,N,N
19046874,14200,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X450ONE T 24V EI120S SWEGON,0,N,N,N
19046875,14400,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X500ONE T 24V EI120S SWEGON,0,N,N,N
19046876,14550,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X550ONE T 24V EI120S SWEGON,0,N,N,N
19046877,14700,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X600ONE T 24V EI120S SWEGON,0,N,N,N
19046878,14900,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X650ONE T 24V EI120S SWEGON,0,N,N,N
19046879,15050,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X700ONE T 24V EI120S SWEGON,0,N,N,N
19046880,16600,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X750ONE T 24V EI120S SWEGON,0,N,N,N
19046881,17050,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X800ONE T 24V EI120S SWEGON,0,N,N,N
19046882,17200,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X850ONE T 24V EI120S SWEGON,0,N,N,N
19046883,17400,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X900ONE T 24V EI120S SWEGON,0,N,N,N
19046884,17550,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X950ONE T 24V EI120S SWEGON,0,N,N,N
19046885,17700,PNI80B,ST,N,BRAND/BRANDGAS. CU2 500X1000ONE T 24V EI120S SWEGON,0,N,N,N
19046886,13200,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X200ONE T 24V EI120S SWEGON,0,N,N,N
19046887,13350,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X250ONE T 24V EI120S SWEGON,0,N,N,N
19046888,13550,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X300ONE T 24V EI120S SWEGON,0,N,N,N
19046889,13700,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X350ONE T 24V EI120S SWEGON,0,N,N,N
19046890,14200,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X400ONE T 24V EI120S SWEGON,0,N,N,N
19046891,14350,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X450ONE T 24V EI120S SWEGON,0,N,N,N
19046892,14550,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X500ONE T 24V EI120S SWEGON,0,N,N,N
19046893,14700,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X550ONE T 24V EI120S SWEGON,0,N,N,N
19046894,14900,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X600ONE T 24V EI120S SWEGON,0,N,N,N
19046895,15050,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X650ONE T 24V EI120S SWEGON,0,N,N,N
19046896,16600,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X700ONE T 24V EI120S SWEGON,0,N,N,N
19046897,17100,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X750ONE T 24V EI120S SWEGON,0,N,N,N
19046898,17250,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X800ONE T 24V EI120S SWEGON,0,N,N,N
19046899,17450,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X850ONE T 24V EI120S SWEGON,0,N,N,N
19046900,17600,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X900ONE T 24V EI120S SWEGON,0,N,N,N
19046901,17800,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X950ONE T 24V EI120S SWEGON,0,N,N,N
19046902,17950,PNI80B,ST,N,BRAND/BRANDGAS. CU2 550X1000ONE T 24V EI120S SWEGON,0,N,N,N
19046903,13300,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X200ONE T 24V EI120S SWEGON,0,N,N,N
19046904,13500,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X250ONE T 24V EI120S SWEGON,0,N,N,N
19046905,13650,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X300ONE T 24V EI120S SWEGON,0,N,N,N
19046906,14150,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X350ONE T 24V EI120S SWEGON,0,N,N,N
19046907,14350,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X400ONE T 24V EI120S SWEGON,0,N,N,N
19046908,14500,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X450ONE T 24V EI120S SWEGON,0,N,N,N
19046909,14700,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X500ONE T 24V EI120S SWEGON,0,N,N,N
19046910,14900,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X550ONE T 24V EI120S SWEGON,0,N,N,N
19046911,15050,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X600ONE T 24V EI120S SWEGON,0,N,N,N
19046912,16600,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X650ONE T 24V EI120S SWEGON,0,N,N,N
19046913,17100,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X700ONE T 24V EI120S SWEGON,0,N,N,N
19046914,17300,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X750ONE T 24V EI120S SWEGON,0,N,N,N
19046915,17450,PNI80B,ST,N,BRAND/BRANDGAS. CU2 600X800ONE T 24V EI120S SWEGON,0,N,N,N
19055163,1675,PNL70B,ST,N,YTTERVÄGGSGALLER 300X200 ZMABC VENT,0,N,N,N
19055168,1785,PNL70B,ST,N,YTTERVÄGGSGALLER 500X200 ZMABC VENT,0,N,N,N
19055175,3710,PNL70B,ST,N,YTTERVÄGGSGALLER 600X500 ZMABC VENT,0,N,N,N
19055250,8300,PNK55A,ST,N,SPISKÅPA SPIRIT-16 VIT 50CM3-STEG TRAFO LED ÖSTBERG,0,N,N,N
19055252,8500,PNK55A,ST,N,SPISKÅPA SPIRIT-16 VIT 70CM3-STEG TRAFO LED ÖSTBERG,0,N,N,N
19055253,9200,PNK55A,ST,N,SPISKÅPA SPIRIT-16 RF 60CM3-STEG TRAFO LED ÖSTBERG,0,N,N,N
190552810,2740,PNI110,ST,N,LJUDDÄMPARE NRF50 100-1200ETS,0,N,N,N
190552820,2060,PNI110,ST,N,LJUDDÄMPARE NRF50 125-1200ETS,0,N,N,N
190552830,2460,PNI110,ST,N,LJUDDÄMPARE NRF50 160-1200ETS,0,N,N,N
190552850,6425,PNI110,ST,N,LJUDDÄMPARE NRF50 400-1200ETS,0,N,N,N
190552860,8000,PNI110,ST,N,LJUDDÄMPARE NRF50 500-1200ETS,0,N,N,N
190552870,10450,PNI110,ST,N,LJUDDÄMPARE NRF100 630-900ETS,0,N,N,N
190552880,11750,PNI110,ST,N,LJUDDÄMPARE NRF100 630-1200ETS,0,N,N,N
190552890,12650,PNI110,ST,N,LJUDDÄMPARE NRF100 800-900ETS,0,N,N,N
190552900,14700,PNI110,ST,N,LJUDDÄMPARE NRF100 800-1200ETS,0,N,N,N
190552910,1345,PNI110,ST,N,LJUDDÄMPARE NTF 100-300REKT MED RUND ANSL. ETS,0,N,N,N
190552920,1615,PNI110,ST,N,LJUDDÄMPARE NTF 100-600REKT MED RUND ANSL. ETS,0,N,N,N
190552930,2305,PNI110,ST,N,LJUDDÄMPARE NTF 100-1000REKT MED RUND ANSL. ETS,0,N,N,N
190552940,1420,PNI110,ST,N,LJUDDÄMPARE NTF 125-300REKT MED RUND ANSL. ETS,0,N,N,N
190552950,1730,PNI110,ST,N,LJUDDÄMPARE NTF 125-600REKT MED RUND ANSL. ETS,0,N,N,N
190552960,2585,PNI110,ST,N,LJUDDÄMPARE NTF 125-1000REKT MED RUND ANSL. ETS,0,N,N,N
190552970,1565,PNI110,ST,N,LJUDDÄMPARE NTF 160-300REKT MED RUND ANSL. ETS,0,N,N,N
190552980,2015,PNI110,ST,N,LJUDDÄMPARE NTF 160-600REKT MED RUND ANSL. ETS,0,N,N,N
190552990,3090,PNI110,ST,N,LJUDDÄMPARE NTF 160-1000REKT MED RUND ANSL. ETS,0,N,N,N
190553000,2610,PNI110,ST,N,LJUDDÄMPARE NTF 200-600REKT MED RUND ANSL. ETS,0,N,N,N
190553010,3860,PNI110,ST,N,LJUDDÄMPARE NTF 200-1000REKT MED RUND ANSL. ETS,0,N,N,N
190553020,2955,PNI110,ST,N,LJUDDÄMPARE NTF 250-600REKT MED RUND ANSL. ETS,0,N,N,N
190553030,4540,PNI110,ST,N,LJUDDÄMPARE NTF 250-1000REKT MED RUND ANSL. ETS,0,N,N,N
190553040,3410,PNI110,ST,N,LJUDDÄMPARE NTF 315-600REKT MED RUND ANSL. ETS,0,N,N,N
190553050,5425,PNI110,ST,N,LJUDDÄMPARE NTF 315-1000REKT MED RUND ANSL. ETS,0,N,N,N
190553060,4870,PNI110,ST,N,LJUDDÄMPARE NTF 400-600REKT MED BAFFEL RUND ANSL. ETS,0,N,N,N
190553070,7825,PNI110,ST,N,LJUDDÄMPARE NTF 400-1000REKT MED BAFFEL RUND ANSL. ETS,0,N,N,N
190553080,5025,PNI110,ST,N,LJUDDÄMPARE NTF 500-600REKT MED BAFFEL RUND ANSL. ETS,0,N,N,N
190553090,7475,PNI110,ST,N,LJUDDÄMPARE NTF 500-1000REKT MED BAFFEL RUND ANSL. ETS,0,N,N,N
190553100,6525,PNI110,ST,N,LJUDDÄMPARE NTF 630-600REKT MED BAFFEL RUND ANSL. ETS,0,N,N,N
190553110,9050,PNI110,ST,N,LJUDDÄMPARE NTF 630-1000REKT MED BAFFEL RUND ANSL. ETS,0,N,N,N
19055312,2155,PNI100,ST,N,LJUDDÄMPARE NRFV50 100ETS,0,N,N,N
190553120,2155,PNI110,ST,N,LJUDDÄMPARE NRFV50 100ETS,0,N,N,N
19055313,2540,PNI100,ST,N,LJUDDÄMPARE NRFV50 125ETS,0,N,N,N
190553130,2540,PNI110,ST,N,LJUDDÄMPARE NRFV50 125ETS,0,N,N,N
19055314,2860,PNI100,ST,N,LJUDDÄMPARE NRFV50 160ETS,0,N,N,N
190553140,2860,PNI110,ST,N,LJUDDÄMPARE NRFV50 160ETS,0,N,N,N
19055315,3700,PNI100,ST,N,LJUDDÄMPARE NRFV50 200ETS,0,N,N,N
190553150,3700,PNI110,ST,N,LJUDDÄMPARE NRFV50 200ETS,0,N,N,N
19055316,4470,PNI100,ST,N,LJUDDÄMPARE NRFV50 250ETS,0,N,N,N
190553160,4470,PNI110,ST,N,LJUDDÄMPARE NRFV50 250ETS,0,N,N,N
19055317,5425,PNI100,ST,N,LJUDDÄMPARE NRFV50 315ETS,0,N,N,N
190553170,5425,PNI110,ST,N,LJUDDÄMPARE NRFV50 315ETS,0,N,N,N
19055318,2655,PNI100,ST,N,LJUDDÄMPARE NRFV100 125ETS,0,N,N,N
190553180,2655,PNI110,ST,N,LJUDDÄMPARE NRFV100 125ETS,0,N,N,N
19055319,3060,PNI100,ST,N,LJUDDÄMPARE NRFV100 160ETS,0,N,N,N
190553190,3060,PNI110,ST,N,LJUDDÄMPARE NRFV100 160ETS,0,N,N,N
19055320,3960,PNI100,ST,N,LJUDDÄMPARE NRFV100 200ETS,0,N,N,N
190553200,3960,PNI110,ST,N,LJUDDÄMPARE NRFV100 200ETS,0,N,N,N
19055321,4720,PNI100,ST,N,LJUDDÄMPARE NRFV100 250ETS,0,N,N,N
190553210,4720,PNI110,ST,N,LJUDDÄMPARE NRFV100 250ETS,0,N,N,N
19055322,5725,PNI100,ST,N,LJUDDÄMPARE NRFV100 315ETS,0,N,N,N
190553220,5725,PNI110,ST,N,LJUDDÄMPARE NRFV100 315ETS,0,N,N,N
19055323,7075,PNI100,ST,N,LJUDDÄMPARE NRFV100 400ETS,0,N,N,N
190553230,7075,PNI110,ST,N,LJUDDÄMPARE NRFV100 400ETS,0,N,N,N
19055324,9325,PNI100,ST,N,LJUDDÄMPARE NRFV100 500ETS,0,N,N,N
190553240,9325,PNI110,ST,N,LJUDDÄMPARE NRFV100 500ETS,0,N,N,N
19055325,12550,PNI100,ST,N,LJUDDÄMPARE NRFV100 630ETS,0,N,N,N
190553250,12550,PNI110,ST,N,LJUDDÄMPARE NRFV100 630ETS,0,N,N,N
19055326,5100,PNI100,ST,N,LJUDDÄMPARE NRFB100 315-600ETS,0,N,N,N
190553260,5100,PNI110,ST,N,LJUDDÄMPARE NRFB100 315-600ETS,0,N,N,N
190553270,6500,PNI110,ST,N,LJUDDÄMPARE NRFB100 315-900ETS,0,N,N,N
190553280,7500,PNI110,ST,N,LJUDDÄMPARE NRFB100 315-1200ETS,0,N,N,N
190553290,7675,PNI110,ST,N,LJUDDÄMPARE NRFB100 400-900ETS,0,N,N,N
190553300,9350,PNI110,ST,N,LJUDDÄMPARE NRFB100 400-1200ETS,0,N,N,N
190553310,8825,PNI110,ST,N,LJUDDÄMPARE NRFB100 500-900ETS,0,N,N,N
190553320,10750,PNI110,ST,N,LJUDDÄMPARE NRFB100 500-1200ETS,0,N,N,N
190553330,12900,PNI110,ST,N,LJUDDÄMPARE NRFB100 630-900ETS,0,N,N,N
190553340,12950,PNI110,ST,N,LJUDDÄMPARE NRFB100 630-1200ETS,0,N,N,N
190553350,13950,PNI110,ST,N,LJUDDÄMPARE NRFB100 800-900ETS,0,N,N,N
190553360,17000,PNI110,ST,N,LJUDDÄMPARE NRFB100 800-1200ETS,0,N,N,N
190553370,21800,PNI110,ST,N,LJUDDÄMPARE NRFB100 1000-1200ETS,0,N,N,N
19055338,24700,PNI100,ST,N,LJUDDÄMPARE NRFB100 1000-1500ETS,0,N,N,N
190553380,24700,PNI110,ST,N,LJUDDÄMPARE NRFB100 1000-1500ETS,0,N,N,N
19055563,11500,PNK73B,PAR,N,KOLFILTER DAWN 2-PACKFRANKE,0,N,N,N
19055621,15050,PNL24B,ST,N,"AXIALFLÄKT, HCBB 4-355/H230V, 50HZ,VÄGGUTF. VENTUR",0,N,N,N
19055623,13600,PNL24B,ST,N,PORT.BOSTADSFLÄKT. TURBO-3000VENTUR,0,N,N,N
19055624,19700,PNL24B,ST,N,"AXIALFLÄKT, HCFT 4-500/H230/400V,50HZ,VÄGGUTF. VENTUR",0,N,N,N
19055625,13300,PNL24B,ST,N,"AXIALFLÄKT, HCFB 4-355/H230V, 50HZ, VÄGGUTF. VENTUR",0,N,N,N
19055626,29500,PNL24B,ST,N,KANALFLÄKT TD-1100/250 EXATEX VENTUR,0,N,N,N
19055627,32900,PNL24B,ST,N,AXIALFLÄKT. AFK-500 RUKYLFLÄKT VENTUR,0,N,N,N
19055628,36200,PNL24B,ST,N,AXIALFLÄKT. AFK-560 RUKYLFLÄKT VENTUR,0,N,N,N
19056424,13950,PNJ52A,ST,N,CO2 REGULATOR UG-A-SENSE-VAVF.KANALMONT EXKL. RÖR,0,N,N,N
19056952,27600,PNK930,ST,N,KYLBATTERIKIT HERU 160 S IQC3-VÄGS HERU NEXT GEN. ÖSTBERG,0,N,N,N
19056953,28400,PNK930,ST,N,KYLBATTERIKIT HERU 160 T IQC2-VÄGS HERU NEXT GEN. ÖSTBERG,0,N,N,N
19056954,29000,PNK930,ST,N,KYLBATTERIKIT HERU 160 T IQC3-VÄGS HERU NEXT GEN. ÖSTBERG,0,N,N,N
19056955,27400,PNK930,ST,N,KYLBATTERIKIT HERU 200/300 S/TIQC 2-VÄGS HERU NEXT GEN. ÖSTB,0,N,N,N
19056956,27600,PNK930,ST,N,KYLBATTERIKIT HERU 200/300 S/TIQC 3-VÄGS HERU NEXT GEN. ÖSTB,0,N,N,N
190570240,406,PNI410,ST,N,HANDREGLAGE TILL KRTS-4ETS NORD,0,N,N,N
19057218,6025,PNL92B,ST,N,ROTORMOTOR  SPG 60 RPMÖSTBERG,0,N,N,N
19057230,782,PNL95B,FRP,N,RADTRAK3 RADON VILLAMÄTNINGMED 2ST DOSOR LÅNGTIDSMÄTNING,0,N,N,N
19057231,1175,PNL95B,FRP,N,RADTRAK3 RADON VILLAMÄTNINGMED 3ST DOSOR LÅNGTIDSMÄTNING,0,N,N,N
19057232,1565,PNL95B,FRP,N,RADTRAK3 RADON VILLAMÄTNINGMED 4ST DOSOR LÅNGTIDSMÄTNING,0,N,N,N
19057233,1955,PNL95B,FRP,N,RADTRAK3 RADON VILLAMÄTNINGMED 5ST DOSOR LÅNGTIDSMÄTNING,0,N,N,N
19057234,735,PNL95B,FRP,N,RADTRAK3 RADON LÄGENHETSMÄT.MED 2ST DOSOR LÅNGTIDSMÄTNING,0,N,N,N
19057235,971,PNL95B,FRP,N,RAPIDOS RADON VILLAMÄTNINGMED 2ST DOSOR KORTTIDSMÄTNING,0,N,N,N
19057236,1460,PNL95B,FRP,N,RAPIDOS RADON VILLAMÄTNINGMED 3ST DOSOR KORTTIDSMÄTNING,0,N,N,N
19057237,1945,PNL95B,FRP,N,RAPIDOS RADON VILLAMÄTNINGMED 4ST DOSOR KORTTIDSMÄTNING,0,N,N,N
19057238,2430,PNL95B,FRP,N,RAPIDOS RADON VILLAMÄTNINGMED 5ST DOSOR KORTTIDSMÄTNING,0,N,N,N
19057239,924,PNL95B,FRP,N,RAPIDOS RADON LÄGENHETSMÄTNINGMED 2ST DOSOR KORTTIDSMÄTNING,0,N,N,N
19057240,368,PNL95B,ST,N,RADTRAK3 RADON ARBETSPLATSMÄT.1ST DOSA LÅNGTIDSMÄTNING,0,N,N,N
19057241,462,PNL95B,ST,N,RAPIDOS RADON ARBETSPLATSMÄT.1ST DOSA KORTTIDSMÄTNING,0,N,N,N
19057390,1845,PNK86B,ST,N,FILTERKIT PF VSR 150 STDF7/EPM1 60%+M5/EPM10 50%,0,N,N,N
19057398,1695,PNK86B,ST,N,FILTERKIT PF VTC 200 STD2ST G4/COARSE 65% TILL/FRÅN,0,N,N,N
19057399,1605,PNK86B,ST,N,FILTERKIT PF VTC 300 STDF7/EPM1 60%+M5/EPM10 50%,0,N,N,N
19057400,2000,PNK86B,ST,N,FILTERKIT PF VSR 150 OPT 1F8/EPM1 70%+M5/EPM10 50%,0,N,N,N
19057403,1165,PNK86B,ST,N,FILTERKIT PF VTR 100 OPT 1F8/EPM1 70%+M5/EPM10 50%,0,N,N,N
19057406,1650,PNK86B,ST,N,FILTERKIT PF VTR 300 OPT 1F8/EPM1 70%+M5/EPM10 50%,0,N,N,N
19057409,1605,PNK86B,ST,N,FILTERKIT PF VTC 200 OPT 1F7/EPM1 60%+G4/COARSE 65%,0,N,N,N
19057410,1695,PNK86B,ST,N,FILTERKIT PF VTC 300 OPT 1F8/EPM1 70%+M5/EPM10 50%,0,N,N,N
19057411,1775,PNK86B,ST,N,FILTERKIT BF VTR 100 OPT 2F7/EPM1 60%+M5/EPM10 60%,0,N,N,N
19057413,1770,PNK86B,ST,N,FILTERKIT BF VTC 300 OPT 2BF F7/EPM1 60%+PF M5/EPM10 50%,0,N,N,N
19057930,3130,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 125MOTORHYLLA MAGNELIS ETS,0,N,N,N
19057931,3160,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 160MOTORHYLLA MAGNELIS ETS,0,N,N,N
19057932,3190,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 200MOTORHYLLA MAGNELIS ETS,0,N,N,N
19057933,3330,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 250MOTORHYLLA MAGNELIS ETS,0,N,N,N
19057934,3430,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 315MOTORHYLLA MAGNELIS ETS,0,N,N,N
19057935,3620,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 400MOTORHYLLA MAGNELIS ETS,0,N,N,N
19057936,3950,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 500MOTORHYLLA MAGNELIS ETS,0,N,N,N
19057937,4250,PNI590,ST,N,AVSTÄNG.SPJÄLL KRTS-4-ZM 630MOTORHYLLA MAGNELIS ETS,0,N,N,N
190580350,3390,PNH110,ST,N,KANAL NTO 500-1.5 1.5M LOETS,0,N,N,N
190580360,4240,PNH110,ST,N,KANAL NTO 630-1.5 1.5M LOETS,0,N,N,N
190583450,916,PNH300,ST,N,REDUCERING NFCVM 130/125MMKONCENT MN ETS,0,N,N,N
19058363,28900,PNJ560,ST,N,KONTROLENHET SEHA-COM1HAGAB,0,N,N,N
19058364,8975,PNJ560,ST,N,KONTROLENHET DECTUS CONTROLHAGAB,0,N,N,N
19058365,1885,PNJ560,ST,N,EXPANSIONSENHET DECTUS CONNECTHAGAB,0,N,N,N
19058366,1885,PNJ560,ST,N,FÖRGRENING DECTUS -YHAGAB,0,N,N,N
19058367,3330,PNJ560,ST,N,RÖKDETEKTOR DECTUS GLOBEX SDHAGAB,0,N,N,N
19058368,1435,PNJ560,ST,N,KABEL DECTUS CABEL PROTECT 2MFÖR SPJÄLL HAGAB,0,N,N,N
19058369,1795,PNJ560,ST,N,KABEL DECTUS CABEL PROTECT 5MFÖR SPJÄLL HAGAB,0,N,N,N
19058370,2335,PNJ560,ST,N,KABEL DECTUS CABEL PROTECT 15MFÖR SPJÄLL HAGAB,0,N,N,N
19058371,1205,PNJ560,ST,N,KABEL DECTUS CABEL CONTROL 5MFÖR DETEKTOR HAGAB,0,N,N,N
19058372,1615,PNJ560,ST,N,KABEL DECTUS CABEL CONTROL 10MFÖR DETEKTOR HAGAB,0,N,N,N
19058373,2510,PNJ560,ST,N,KABEL DECTUS CABEL CONTROL 20MFÖR DETEKTOR HAGAB,0,N,N,N
19058374,6875,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 100EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058375,7075,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 125EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058376,7250,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 160EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058377,7550,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 200EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058378,7975,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 250EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058379,8500,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 315EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058380,9250,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 400EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058381,10000,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 500EI60 24V M.TERMISK S HAGAB,0,N,N,N
19058382,10950,PNI850,ST,N,BRAND/BRANDG DECTUS INTACT 630EI60 24V M.TERMISK S HAGAB,0,N,N,N
190583830,410,PNH110,ST,N,KANAL NTO 100-1.5 1.5M LOETS,0,N,N,N
190583840,580,PNH110,ST,N,KANAL NTO 125-1.5 1.5M LOETS,0,N,N,N
190583850,620,PNH110,ST,N,KANAL NTO 160-1.5 1.5M LOETS,0,N,N,N
190583860,1030,PNH110,ST,N,KANAL NTO 200-1.5 1.5M LOETS,0,N,N,N
190583870,1295,PNH110,ST,N,KANAL NTO 250-1.5 1.5M LOETS,0,N,N,N
190583880,1555,PNH110,ST,N,KANAL NTO 315-1.5 1.5M LOETS,0,N,N,N
190583890,2565,PNH110,ST,N,KANAL NTO 400-1.5 1.5M LOETS,0,N,N,N
19059177,18400,PNL50B,ST,N,JETHUV 500ABC-JET050ZM,0,N,N,N
19059178,29100,PNL50B,ST,N,JETHUV 630ABC-JET063ZM,0,N,N,N
19059263,3540,PNL990,ST,N,KANALKRYSS KROSS-125/100FÖR KORSNING AV 2 SEP.KANALER,0,N,N,N
19059265,3820,PNL990,ST,N,KANALKRYSS KROSS-160/125FÖR KORSNING AV 2 SEP.KANALER,0,N,N,N
19059266,3820,PNL990,ST,N,KANALKRYSS KROSS-160/160FÖR KORSNING AV 2 SEP.KANALER,0,N,N,N
19059267,3970,PNL990,ST,N,KANALKRYSS KROSS-200/160FÖR KORSNING AV 2 SEP.KANALER,0,N,N,N
19059268,4250,PNL990,ST,N,KANALKRYSS KROSS-250/200FÖR KORSNING AV 2 SEP.KANALER,0,N,N,N
19059269,4860,PNL990,ST,N,KANALKRYSS KROSS-315/200FÖR KORSNING AV 2 SEP.KANALER,0,N,N,N
19059270,5050,PNL990,ST,N,KANALKRYSS KROSS-315/250FÖR KORSNING AV 2 SEP.KANALER,0,N,N,N
19059305,9250,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 100ONE T 24V EI60S SWEGON,0,N,N,N
19059306,9325,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 125ONE T 24V EI60S SWEGON,0,N,N,N
19059309,10000,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 250ONE T 24V EI60S SWEGON,0,N,N,N
19059310,10350,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 315ONE T 24V EI60S SWEGON,0,N,N,N
19059312,14350,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 500ONE T 24V EI60S SWEGON,0,N,N,N
19059322,9500,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 160ONE T 24V EI60S SWEGON,0,N,N,N
19059323,9675,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 200ONE T 24V EI60S SWEGON,0,N,N,N
19059324,12600,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 400ONE T 24V EI60S SWEGON,0,N,N,N
19059325,16300,PNI80B,ST,N,BRAND/BRANDGAS. CRS60 630ONE T 24V EI60S SWEGON,0,N,N,N
19059326,8725,PNL130,ST,N,YTTERVÄGGFLÄKT RS 200 B1 ECÖSTBERG,0,N,N,N
19059327,11200,PNL130,ST,N,YTTERVÄGGFLÄKT RS 250 B1 ECÖSTBERG,0,N,N,N
19059328,14350,PNL130,ST,N,YTTERVÄGGFLÄKT RS 315 B1 ECÖSTBERG,0,N,N,N
19059329,3990,PNL62B,ST,N,KOMBIDON 125 SVARTÖSTBERG,0,N,N,N
19059330,5450,PNL62B,ST,N,KOMBIDON 250 SVARTÖSTBERG,0,N,N,N
19059331,3990,PNL62B,ST,N,KOMBIDON 125 VITÖSTBERG,0,N,N,N
